task,size_label,seed,algorithm,queue_s,delay_s,deadline_miss,utility
placement,9,23,qaoa,208.04779999999997,216.73459999999997,True,-10.02353900260347
placement,9,23,qaoa,246.65518000000006,255.34198000000006,True,-11.452788505074853
placement,9,23,qaoa,292.61968,301.30648,True,-13.154399408387784
placement,9,23,qaoa,344.04180000000014,352.72860000000014,True,-15.058052011232725
placement,9,23,qaoa,414.5057599999997,423.19255999999973,True,-17.666635649183874
placement,9,23,qaoa,490.61076,499.29756000000003,True,-20.48405121547158
placement,9,23,qaoa,562.345,571.0318,True,-23.139660760334827
placement,9,23,qaoa,619.4498599999986,628.1366599999985,True,-25.253689030155147
placement,9,23,qaoa,690.436,699.1228,True,-27.881603829796195
placement,9,23,qaoa,773.6281,782.3149,True,-30.961384626487114
placement,9,23,qaoa,869.4112000000001,878.0980000000001,True,-34.50728564386168
placement,9,23,qaoa,987.3664600000002,996.0532600000001,True,-38.874002490974384
placement,9,23,qaoa,1086.8556800000001,1095.54248,True,-42.55710448303563
placement,9,23,qaoa,1229.1304000000002,1237.8172000000002,True,-47.8241304447625
placement,9,23,qaoa,1385.3546000000003,1394.0414000000003,True,-53.60756770789689
placement,9,23,qaoa,1573.872,1582.5588,True,-60.58650282748277
placement,9,23,qaoa,1659.3689999999997,1668.0557999999996,True,-63.75161127858188
placement,9,23,qaoa,1845.4639200000006,1854.1507200000005,True,-70.64086591907943
placement,9,23,qaoa,1984.3545999999997,1993.0413999999996,True,-75.78261434354931
placement,9,23,qaoa,2142.4704200000006,2151.1572200000005,True,-81.63607958951667
placement,9,23,qaoa,2354.9834799999994,2363.6702799999994,True,-89.50333671169561
placement,9,23,qaoa,2640.971080000004,2649.657880000004,True,-100.09062947833738
placement,9,23,qaoa,3063.725839999996,3072.412639999996,True,-115.74105772281798
placement,9,23,qaoa,3439.3412000000008,3448.0280000000007,True,-129.64638013528457
placement,9,23,qaoa,3801.291,3809.9778,True,-143.0458019963281
placement,9,23,qaoa,4050.0429999999997,4058.7297999999996,True,-152.25462870870172
placement,9,23,qaoa,4558.4302,4567.117,True,-171.07517940814876
placement,9,23,qaoa,5322.557020000019,5331.24382000002,True,-199.36323928970677
placement,9,23,qaoa,6057.725400000011,6066.412200000012,True,-226.57925450098702
placement,9,23,qaoa,6972.0684,6980.7552000000005,True,-260.4283340769171
placement,9,23,qaoa,8712.808159999999,8721.494959999998,True,-324.8707136404136
placement,9,23,qaoa,10521.81418,10530.500979999999,True,-391.84031774337865
placement,9,23,qaoa,12618.34379999998,12627.03059999998,True,-469.4540775038566
placement,9,23,qaoa,15199.242,15207.9288,True,-564.9992159794357
placement,9,23,qaoa,16883.529360000022,16892.21616000002,True,-627.3517214148956
placement,9,23,qaoa,19501.190020000002,19509.87682,True,-724.2578102493068
placement,9,23,qaoa,21076.21,21084.8968,True,-782.5652251217347
placement,9,23,qaoa,22301.64380000001,22310.33060000001,True,-827.9309207209084
placement,9,23,qaoa,26987.915000000023,26996.601800000022,True,-1001.4172018683462
placement,9,23,qaoa,30066.483,30075.1698,True,-1115.3861317031156
placement,9,23,qaoa,30066.483,30075.1698,True,-1115.3861317031156
placement,9,23,qaoa,30066.483,30075.1698,True,-1115.3861317031156
placement,9,23,qaoa,30066.483,30075.1698,True,-1115.3861317031156
placement,9,23,qaoa,33371.82029999999,33380.507099999995,True,-1237.7500862507973
placement,9,23,qaoa,38236.13444,38244.821240000005,True,-1417.8275368433915
placement,9,23,qaoa,40437.690900000016,40446.37770000002,True,-1499.3294019043635
placement,9,23,qaoa,43481.24719999998,43489.93399999999,True,-1612.0021947102618
placement,9,23,qaoa,48527.276759999986,48535.96355999999,True,-1798.8067703661563
placement,9,23,qaoa,53383.85760000005,53392.54440000005,True,-1978.5979333324626
placement,9,23,qaoa,57209.223620000026,57217.91042000003,True,-2120.21340894505
placement,9,23,qaoa,61686.115119999995,61694.80192,True,-2285.948430306077
placement,9,23,qaoa,66509.9831,66518.6699,True,-2464.5285595560445
placement,9,23,qaoa,71306.13684000002,71314.82364000002,True,-2642.0827045581473
placement,9,23,qaoa,74862.84220000001,74871.52900000001,True,-2773.7523326504256
placement,9,23,qaoa,78499.14332,78507.83012,True,-2908.368604632521
placement,9,23,qaoa,84164.05534000002,84172.74214000002,True,-3118.084277805089
placement,9,23,qaoa,92768.07739999995,92776.76419999995,True,-3436.6061316192477
placement,9,23,qaoa,114401.64185999993,114410.32865999993,True,-4237.483094550622
placement,9,23,qaoa,207486.316,207495.0028,True,-7683.488086402062
placement,9,24,qaoa,0.135999999999996,8.060799999999997,True,-2.4239843017353215
placement,9,24,qaoa,0.20899999999999802,8.133799999999999,True,-2.427823976956972
placement,9,24,qaoa,0.24399999999999603,8.168799999999997,True,-2.4296649171317357
placement,9,24,qaoa,0.27665999999999735,8.201459999999999,True,-2.4313827773062435
placement,9,24,qaoa,0.304999999999998,8.2298,True,-2.4328734128648954
placement,9,24,qaoa,0.339999999999996,8.264799999999997,True,-2.4347143530396593
placement,9,24,qaoa,0.375,8.299800000000001,True,-2.436555293214423
placement,9,24,qaoa,0.40953999999999713,8.334339999999997,True,-2.438372038175461
placement,9,24,qaoa,0.430999999999998,8.355799999999999,True,-2.4395007974940452
placement,9,24,qaoa,0.439999999999998,8.364799999999999,True,-2.439974182110413
placement,9,24,qaoa,0.490999999999998,8.415799999999999,True,-2.4426566949364976
placement,9,24,qaoa,0.6784199999999982,8.60322,True,-2.452514666580904
placement,9,24,qaoa,1.962999999999996,9.887799999999997,True,-2.520081378857993
placement,9,24,qaoa,3.8434,11.7682,True,-2.618987204704448
placement,9,24,qaoa,5.347399999999997,13.272199999999998,True,-2.6980950339285843
placement,9,24,qaoa,5.855999999999994,13.780799999999996,True,-2.7248465245824383
placement,9,24,qaoa,6.1309999999999985,14.0558,True,-2.739311054527011
placement,9,24,qaoa,6.987819999999996,14.912619999999997,True,-2.784378321971044
placement,9,24,qaoa,8.000759999999998,15.925559999999999,True,-2.8376572345603375
placement,9,24,qaoa,12.341100000000006,20.26590000000001,True,-3.065951699649893
placement,9,24,qaoa,13.304399999999998,21.2292,True,-3.1166196330884635
placement,9,24,qaoa,13.90162,21.82642,True,-3.1480323842648197
placement,9,24,qaoa,15.222199999999988,23.14699999999999,True,-3.217492635007379
placement,9,24,qaoa,18.379039999999993,26.303839999999994,True,-3.383537023044563
placement,9,24,qaoa,22.835399999999996,30.760199999999998,True,-3.6179339418220073
placement,9,24,qaoa,26.961999999999996,34.886799999999994,True,-3.834986048255733
placement,9,24,qaoa,32.792440000000006,40.717240000000004,True,-4.141657226328591
placement,9,24,qaoa,36.70302,44.62782,True,-4.347347050003674
placement,9,24,qaoa,39.79948,47.72428000000001,True,-4.510215553247937
placement,9,24,qaoa,43.874579999999995,51.79938,True,-4.724558847710225
placement,9,24,qaoa,48.43859999999999,56.363399999999984,True,-4.96461849846524
placement,9,24,qaoa,56.573319999999974,64.49811999999997,True,-5.392490865849663
placement,9,24,qaoa,60.897079999999995,68.82188,True,-5.619913251279288
placement,9,24,qaoa,67.98,75.90480000000001,True,-5.992462736497524
placement,9,24,qaoa,78.23212000000001,86.15692000000001,True,-6.531706724626087
placement,9,24,qaoa,84.26360000000003,92.18840000000003,True,-6.848952263062789
placement,9,24,qaoa,96.56627999999998,104.49107999999998,True,-7.496052202184599
placement,9,24,qaoa,111.79625999999999,119.72106,True,-8.297123117694587
placement,9,24,qaoa,130.88152,138.80632,True,-9.300975171403532
placement,9,24,qaoa,150.539,158.4638,True,-10.334925019021144
placement,9,24,qaoa,170.9178000000002,178.8426000000002,True,-11.406815065691928
placement,9,24,qaoa,186.811,194.7358,True,-12.24277021956496
placement,9,24,qaoa,208.04779999999997,215.97259999999997,True,-13.359789599662799
placement,9,24,qaoa,246.65518000000006,254.57998000000006,True,-15.390471796359188
placement,9,24,qaoa,292.61968,300.54448,True,-17.808125929585813
placement,9,24,qaoa,344.04180000000014,351.96660000000014,True,-20.51284154614372
placement,9,24,qaoa,414.5057599999997,422.43055999999973,True,-24.21912539862802
placement,9,24,qaoa,490.61076,498.53556000000003,True,-28.222118312925208
placement,9,24,qaoa,562.345,570.2698,True,-31.9952167221295
placement,9,24,qaoa,619.4498599999986,627.3746599999986,True,-34.998834749222674
placement,9,24,qaoa,690.436,698.3608,True,-38.73258437714874
placement,9,24,qaoa,773.6281,781.5529,True,-43.1083466375193
placement,9,24,qaoa,869.4112000000001,877.3360000000001,True,-48.14637397618848
placement,9,24,qaoa,987.3664600000002,995.2912600000002,True,-54.3506190321517
placement,9,24,qaoa,1086.8556800000001,1094.7804800000001,True,-59.58358194797789
placement,9,24,qaoa,1229.1304000000002,1237.0552000000002,True,-67.06698903087145
placement,9,24,qaoa,1385.3546000000003,1393.2794000000004,True,-75.284114918024
placement,9,24,qaoa,1573.872,1581.7968,True,-85.1998079266532
placement,9,24,qaoa,1659.3689999999997,1667.2937999999997,True,-89.69680398727554
placement,9,24,qaoa,1845.4639200000006,1853.3887200000006,True,-99.4850786886316
placement,9,24,qaoa,1984.3545999999997,1992.2793999999997,True,-106.79049105183917
placement,9,24,qaoa,2142.4704200000006,2150.3952200000003,True,-115.10711291765995
placement,9,24,qaoa,2354.9834799999994,2362.908279999999,True,-126.28493662668832
placement,9,24,qaoa,2640.971080000004,2648.8958800000037,True,-141.32739555023963
placement,9,24,qaoa,3063.725839999996,3071.6506399999957,True,-163.56357331471463
placement,9,24,qaoa,3439.3412000000008,3447.2660000000005,True,-183.3202992142114
placement,9,24,qaoa,3801.291,3809.2158,True,-202.35824001614657
placement,9,24,qaoa,4050.0429999999997,4057.9677999999994,True,-215.44217002622798
placement,9,24,qaoa,4558.4302,4566.355,True,-242.1824677638192
placement,9,24,qaoa,5322.557020000019,5330.481820000019,True,-282.3742323796067
placement,9,24,qaoa,6057.725400000011,6065.650200000011,True,-321.042832549836
placement,9,24,qaoa,6972.0684,6979.9932,True,-369.13571147023777
placement,9,24,qaoa,8712.808159999999,8720.73296,True,-460.69564741288747
placement,9,24,qaoa,10521.81418,10529.73898,True,-555.8462719445337
placement,9,24,qaoa,12618.34379999998,12626.268599999981,True,-666.1201463742566
placement,9,24,qaoa,15199.242,15207.1668,True,-801.870980184419
placement,9,24,qaoa,16883.529360000022,16891.454160000023,True,-890.4616163807317
placement,9,24,qaoa,19501.190020000002,19509.114820000003,True,-1028.1460927490962
placement,9,24,qaoa,21076.21,21084.1348,True,-1110.9894515273165
placement,9,24,qaoa,22301.64380000001,22309.56860000001,True,-1175.44517478256
placement,9,24,qaoa,26987.915000000023,26995.839800000023,True,-1421.935029694523
placement,9,24,qaoa,30066.483,30074.4078,True,-1583.8624443214455
placement,9,24,qaoa,30066.483,30074.4078,True,-1583.8624443214455
placement,9,24,qaoa,30066.483,30074.4078,True,-1583.8624443214455
placement,9,24,qaoa,30066.483,30074.4078,True,-1583.8624443214455
placement,9,24,qaoa,33371.82029999999,33379.74509999999,True,-1757.7175365133135
placement,9,24,qaoa,38236.13444,38244.05924,True,-2013.5721457418213
placement,9,24,qaoa,40437.690900000016,40445.61570000002,True,-2129.37025243396
placement,9,24,qaoa,43481.24719999998,43489.171999999984,True,-2289.4561114861167
placement,9,24,qaoa,48527.276759999986,48535.20155999999,True,-2554.8686412018264
placement,9,24,qaoa,53383.85760000005,53391.78240000005,True,-2810.316492068808
placement,9,24,qaoa,57209.223620000026,57217.14842000003,True,-3011.5242060515043
placement,9,24,qaoa,61686.115119999995,61694.039919999996,True,-3247.001046634608
placement,9,24,qaoa,66509.9831,66517.90789999999,True,-3500.7282569814315
placement,9,24,qaoa,71306.13684000002,71314.06164000001,True,-3752.997745675998
placement,9,24,qaoa,74862.84220000001,74870.767,True,-3940.0743681623358
placement,9,24,qaoa,78499.14332,78507.06812,True,-4131.337591572241
placement,9,24,qaoa,84164.05534000002,84171.98014000001,True,-4429.302280832828
placement,9,24,qaoa,92768.07739999995,92776.00219999994,True,-4881.859134398773
placement,9,24,qaoa,114401.64185999993,114409.56665999992,True,-6019.747646906112
placement,9,24,qaoa,207486.316,207494.2408,True,-10915.842397738272
placement,9,25,qaoa,0.135999999999996,7.070199999999996,True,-2.1657556056529015
placement,9,25,qaoa,0.20899999999999802,7.143199999999998,True,-2.1674670366184556
placement,9,25,qaoa,0.24399999999999603,7.178199999999997,True,-2.16828758571153
placement,9,25,qaoa,0.27665999999999735,7.210859999999998,True,-2.1690532752366667
placement,9,25,qaoa,0.304999999999998,7.2391999999999985,True,-2.1697176855594584
placement,9,25,qaoa,0.339999999999996,7.274199999999997,True,-2.1705382346525326
placement,9,25,qaoa,0.375,7.309200000000001,True,-2.1713587837456068
placement,9,25,qaoa,0.40953999999999713,7.343739999999998,True,-2.1721685484791715
placement,9,25,qaoa,0.430999999999998,7.365199999999999,True,-2.172671662294525
placement,9,25,qaoa,0.439999999999998,7.374199999999998,True,-2.172882660632744
placement,9,25,qaoa,0.490999999999998,7.4251999999999985,True,-2.1740783178826515
placement,9,25,qaoa,0.6784199999999982,7.612619999999999,True,-2.178472241054764
placement,9,25,qaoa,1.962999999999996,8.897199999999996,True,-2.2085882683113622
placement,9,25,qaoa,3.8434,10.7776,True,-2.252672854443256
placement,9,25,qaoa,5.347399999999997,12.281599999999997,True,-2.287933021185635
placement,9,25,qaoa,5.855999999999994,12.790199999999995,True,-2.2998567717209895
placement,9,25,qaoa,6.1309999999999985,13.065199999999999,True,-2.306303943166571
placement,9,25,qaoa,6.987819999999996,13.922019999999996,True,-2.3263914538502175
placement,9,25,qaoa,8.000759999999998,14.934959999999998,True,-2.35013908237417
placement,9,25,qaoa,12.341100000000006,19.27530000000001,True,-2.451895140963675
placement,9,25,qaoa,13.304399999999998,20.238599999999998,True,-2.47447899643105
placement,9,25,qaoa,13.90162,20.83582,True,-2.4884803772700685
placement,9,25,qaoa,15.222199999999988,22.15639999999999,True,-2.519440397879543
placement,9,25,qaoa,18.379039999999993,25.313239999999993,True,-2.5934501749932464
placement,9,25,qaoa,22.835399999999996,29.769599999999997,True,-2.6979262366049923
placement,9,25,qaoa,26.961999999999996,33.89619999999999,True,-2.794671319104393
placement,9,25,qaoa,32.792440000000006,39.72664,True,-2.9313616692250264
placement,9,25,qaoa,36.70302,43.63722,True,-3.0230423227219747
placement,9,25,qaoa,39.79948,46.73368000000001,True,-3.0956365354288264
placement,9,25,qaoa,43.874579999999995,50.80878,True,-3.1911742385484185
placement,9,25,qaoa,48.43859999999999,55.372799999999984,True,-3.298174309170459
placement,9,25,qaoa,56.573319999999974,63.50751999999997,True,-3.488886798267906
placement,9,25,qaoa,60.897079999999995,67.83127999999999,True,-3.5902541510298915
placement,9,25,qaoa,67.98,74.91420000000001,True,-3.7563079676674764
placement,9,25,qaoa,78.23212000000001,85.16632000000001,True,-3.9966613324699187
placement,9,25,qaoa,84.26360000000003,91.19780000000003,True,-4.138064916581169
placement,9,25,qaoa,96.56627999999998,103.50047999999998,True,-4.426492142763431
placement,9,25,qaoa,111.79625999999999,118.73046,True,-4.783547750664422
placement,9,25,qaoa,130.88152,137.81572,True,-5.230987544495302
placement,9,25,qaoa,150.539,157.4732,True,-5.691842612670149
placement,9,25,qaoa,170.9178000000002,177.8520000000002,True,-6.16960849432546
placement,9,25,qaoa,186.811,193.7452,True,-6.542212804212403
placement,9,25,qaoa,208.04779999999997,214.98199999999997,True,-7.040093860777921
placement,9,25,qaoa,246.65518000000006,253.58938000000006,True,-7.945215307776836
placement,9,25,qaoa,292.61968,299.55388,True,-9.022818987451071
placement,9,25,qaoa,344.04180000000014,350.9760000000001,True,-10.22837252830652
placement,9,25,qaoa,414.5057599999997,421.4399599999997,True,-11.88034791323223
placement,9,25,qaoa,490.61076,497.54496,True,-13.66457330547207
placement,9,25,qaoa,562.345,569.2792000000001,True,-15.34632946473922
placement,9,25,qaoa,619.4498599999986,626.3840599999986,True,-16.685110638542493
placement,9,25,qaoa,690.436,697.3702000000001,True,-18.349328147051715
placement,9,25,qaoa,773.6281,780.5623,True,-20.299705352935103
placement,9,25,qaoa,869.4112000000001,876.3454000000002,True,-22.545269233986904
placement,9,25,qaoa,987.3664600000002,994.3006600000002,True,-25.31064299445273
placement,9,25,qaoa,1086.8556800000001,1093.78988,True,-27.64309411564233
placement,9,25,qaoa,1229.1304000000002,1236.0646000000002,True,-30.97861961459526
placement,9,25,qaoa,1385.3546000000003,1392.2888000000003,True,-34.64118034677257
placement,9,25,qaoa,1573.872,1580.8062,True,-39.06083124959148
placement,9,25,qaoa,1659.3689999999997,1666.3031999999996,True,-41.06524512989275
placement,9,25,qaoa,1845.4639200000006,1852.3981200000005,True,-45.42810278222626
placement,9,25,qaoa,1984.3545999999997,1991.2887999999996,True,-48.684291968238426
placement,9,25,qaoa,2142.4704200000006,2149.4046200000007,True,-52.391200331142635
placement,9,25,qaoa,2354.9834799999994,2361.9176799999996,True,-57.3734117211247
placement,9,25,qaoa,2640.971080000004,2647.905280000004,True,-64.07817931570766
placement,9,25,qaoa,3063.725839999996,3070.660039999996,True,-73.98935174172753
placement,9,25,qaoa,3439.3412000000008,3446.275400000001,True,-82.79537582723196
placement,9,25,qaoa,3801.291,3808.2252000000003,True,-91.28102097375489
placement,9,25,qaoa,4050.0429999999997,4056.9772,True,-97.11282748805017
placement,9,25,qaoa,4558.4302,4565.3643999999995,True,-109.0315890849191
placement,9,25,qaoa,5322.557020000019,5329.491220000019,True,-126.94597677476223
placement,9,25,qaoa,6057.725400000011,6064.659600000011,True,-144.18145527378078
placement,9,25,qaoa,6972.0684,6979.0026,True,-165.6175501140242
placement,9,25,qaoa,8712.808159999999,8719.742359999998,True,-206.42790529533252
placement,9,25,qaoa,10521.81418,10528.748379999999,True,-248.83871241179952
placement,9,25,qaoa,12618.34379999998,12625.27799999998,True,-297.99029750590495
placement,9,25,qaoa,15199.242,15206.1762,True,-358.497545429512
placement,9,25,qaoa,16883.529360000022,16890.463560000022,True,-397.98441587876806
placement,9,25,qaoa,19501.190020000002,19508.12422,True,-459.35353246557895
placement,9,25,qaoa,21076.21,21083.1442,True,-496.27871007021815
placement,9,25,qaoa,22301.64380000001,22308.57800000001,True,-525.0080984477094
placement,9,25,qaoa,26987.915000000023,26994.849200000022,True,-634.874257963671
placement,9,25,qaoa,30066.483,30073.4172,True,-707.0490059741428
placement,9,25,qaoa,30066.483,30073.4172,True,-707.0490059741428
placement,9,25,qaoa,30066.483,30073.4172,True,-707.0490059741428
placement,9,25,qaoa,30066.483,30073.4172,True,-707.0490059741428
placement,9,25,qaoa,33371.82029999999,33378.754499999995,True,-784.5401923689584
placement,9,25,qaoa,38236.13444,38243.068640000005,True,-898.5804368262119
placement,9,25,qaoa,40437.690900000016,40444.62510000002,True,-950.1942984434731
placement,9,25,qaoa,43481.24719999998,43488.18139999999,True,-1021.5482230630311
placement,9,25,qaoa,48527.276759999986,48534.21095999999,True,-1139.8486510368145
placement,9,25,qaoa,53383.85760000005,53390.79180000005,True,-1253.7075939997417
placement,9,25,qaoa,57209.223620000026,57216.15782000003,True,-1343.3904688107973
placement,9,25,qaoa,61686.115119999995,61693.04932,True,-1448.3478762426694
placement,9,25,qaoa,66509.9831,66516.9173,True,-1561.439890416885
placement,9,25,qaoa,71306.13684000002,71313.07104000002,True,-1673.8821647483228
placement,9,25,qaoa,74862.84220000001,74869.77640000002,True,-1757.2664892477314
placement,9,25,qaoa,78499.14332,78506.07752,True,-1842.5168774237268
placement,9,25,qaoa,84164.05534000002,84170.98954000002,True,-1975.3265465767217
placement,9,25,qaoa,92768.07739999995,92775.01159999995,True,-2177.041475094474
placement,9,25,qaoa,114401.64185999993,114408.57605999993,True,-2684.224380740479
placement,9,25,qaoa,207486.316,207493.25019999998,True,-4866.525664873698
placement,9,26,qaoa,0.135999999999996,7.3749999999999964,True,-2.513111880274013
placement,9,26,qaoa,0.20899999999999802,7.447999999999999,True,-2.518190818207573
placement,9,26,qaoa,0.24399999999999603,7.482999999999997,True,-2.520625925435992
placement,9,26,qaoa,0.27665999999999735,7.515659999999998,True,-2.5228982283525685
placement,9,26,qaoa,0.304999999999998,7.543999999999999,True,-2.5248699694626655
placement,9,26,qaoa,0.339999999999996,7.578999999999997,True,-2.5273050766910843
placement,9,26,qaoa,0.375,7.614000000000001,True,-2.5297401839195035
placement,9,26,qaoa,0.40953999999999713,7.648539999999998,True,-2.532143286881492
placement,9,26,qaoa,0.430999999999998,7.669999999999999,True,-2.533636355484974
placement,9,26,qaoa,0.439999999999998,7.6789999999999985,True,-2.534262525915139
placement,9,26,qaoa,0.490999999999998,7.729999999999999,True,-2.5378108250194065
placement,9,26,qaoa,0.6784199999999982,7.917419999999999,True,-2.550850476355129
placement,9,26,qaoa,1.962999999999996,9.201999999999996,True,-2.6402244775974877
placement,9,26,qaoa,3.8434,11.0824,True,-2.771052352806607
placement,9,26,qaoa,5.347399999999997,12.586399999999998,True,-2.8756923891363853
placement,9,26,qaoa,5.855999999999994,13.094999999999995,True,-2.911077975889926
placement,9,26,qaoa,6.1309999999999985,13.37,True,-2.930210961256076
placement,9,26,qaoa,6.987819999999996,14.226819999999996,True,-2.9898237776976186
placement,9,26,qaoa,8.000759999999998,15.239759999999999,True,-3.0602985638677556
placement,9,26,qaoa,12.341100000000006,19.58010000000001,True,-3.36227551551908
placement,9,26,qaoa,13.304399999999998,20.5434,True,-3.4292966238943956
placement,9,26,qaoa,13.90162,21.14062,True,-3.470847902150293
placement,9,26,qaoa,15.222199999999988,22.46119999999999,True,-3.5627265851133108
placement,9,26,qaoa,18.379039999999993,25.618039999999993,True,-3.7823621251979507
placement,9,26,qaoa,22.835399999999996,30.074399999999997,True,-4.092411109439022
placement,9,26,qaoa,26.961999999999996,34.20099999999999,True,-4.379517209118852
placement,9,26,qaoa,32.792440000000006,40.03144,True,-4.785167111657811
placement,9,26,qaoa,36.70302,43.94202,True,-5.057243729523838
placement,9,26,qaoa,39.79948,47.03848000000001,True,-5.272678361766994
placement,9,26,qaoa,43.874579999999995,51.11358,True,-5.556201375096435
placement,9,26,qaoa,48.43859999999999,55.677599999999984,True,-5.873740749172122
placement,9,26,qaoa,56.573319999999974,63.81231999999997,True,-6.4397097626911215
placement,9,26,qaoa,60.897079999999995,68.13607999999999,True,-6.740533169261099
placement,9,26,qaoa,67.98,75.21900000000001,True,-7.2333237318414945
placement,9,26,qaoa,78.23212000000001,85.47112000000001,True,-7.946609775230623
placement,9,26,qaoa,84.26360000000003,91.50260000000003,True,-8.366246933689622
placement,9,26,qaoa,96.56627999999998,103.80527999999998,True,-9.222199647887518
placement,9,26,qaoa,111.79625999999999,119.03526,True,-10.28181777322116
placement,9,26,qaoa,130.88152,138.12052,True,-11.609665046999929
placement,9,26,qaoa,150.539,157.778,True,-12.977324236728581
placement,9,26,qaoa,170.9178000000002,178.1568000000002,True,-14.395168899200199
placement,9,26,qaoa,186.811,194.05,True,-15.500930219277603
placement,9,26,qaoa,208.04779999999997,215.28679999999997,True,-16.978469796091588
placement,9,26,qaoa,246.65518000000006,253.89418000000006,True,-19.664558656329337
placement,9,26,qaoa,292.61968,299.85868,True,-22.862515404919826
placement,9,26,qaoa,344.04180000000014,351.2808000000001,True,-26.440183293852165
placement,9,26,qaoa,414.5057599999997,421.7447599999997,True,-31.342677532110155
placement,9,26,qaoa,490.61076,497.84976,True,-36.63764426407679
placement,9,26,qaoa,562.345,569.5840000000001,True,-41.62851758833813
placement,9,26,qaoa,619.4498599999986,626.6888599999986,True,-45.601559227305394
placement,9,26,qaoa,690.436,697.6750000000001,True,-50.54038387392168
placement,9,26,qaoa,773.6281,780.8671,True,-56.32843198984625
placement,9,26,qaoa,869.4112000000001,876.6502000000002,True,-62.99249253757153
placement,9,26,qaoa,987.3664600000002,994.6054600000002,True,-71.19916985917291
placement,9,26,qaoa,1086.8556800000001,1094.0946800000002,True,-78.1210818240807
placement,9,26,qaoa,1229.1304000000002,1236.3694000000003,True,-88.01977322674631
placement,9,26,qaoa,1385.3546000000003,1392.5936000000004,True,-98.88899261743154
placement,9,26,qaoa,1573.872,1581.111,True,-112.00499500093909
placement,9,26,qaoa,1659.3689999999997,1666.6079999999997,True,-117.95340536402887
placement,9,26,qaoa,1845.4639200000006,1852.7029200000006,True,-130.9008649315736
placement,9,26,qaoa,1984.3545999999997,1991.5935999999997,True,-140.56411346951745
placement,9,26,qaoa,2142.4704200000006,2149.7094200000006,True,-151.5649413612148
placement,9,26,qaoa,2354.9834799999994,2362.2224799999995,True,-166.35042960519903
placement,9,26,qaoa,2640.971080000004,2648.210080000004,True,-186.2478716622912
placement,9,26,qaoa,3063.725839999996,3070.964839999996,True,-215.66081943156377
placement,9,26,qaoa,3439.3412000000008,3446.580200000001,True,-241.7940673813133
placement,9,26,qaoa,3801.291,3808.53,True,-266.9765409328798
placement,9,26,qaoa,4050.0429999999997,4057.2819999999997,True,-284.2833350266996
placement,9,26,qaoa,4558.4302,4565.669199999999,True,-319.6541163282916
placement,9,26,qaoa,5322.557020000019,5329.796020000019,True,-372.81785183717466
placement,9,26,qaoa,6057.725400000011,6064.964400000011,True,-423.9668185869775
placement,9,26,qaoa,6972.0684,6979.3074,True,-487.5817685456727
placement,9,26,qaoa,8712.808159999999,8720.047159999998,True,-608.6928534705993
placement,9,26,qaoa,10521.81418,10529.053179999999,True,-734.5535287721872
placement,9,26,qaoa,12618.34379999998,12625.58279999998,True,-880.4185125509468
placement,9,26,qaoa,15199.242,15206.481,True,-1059.9831943404827
placement,9,26,qaoa,16883.529360000022,16890.768360000024,True,-1177.166632199651
placement,9,26,qaoa,19501.190020000002,19508.429020000003,True,-1359.2890434771975
placement,9,26,qaoa,21076.21,21083.449,True,-1468.8702588544093
placement,9,26,qaoa,22301.64380000001,22308.88280000001,True,-1554.1291932638105
placement,9,26,qaoa,26987.915000000023,26995.154000000024,True,-1880.1741325052974
placement,9,26,qaoa,30066.483,30073.722,True,-2094.3639379332835
placement,9,26,qaoa,30066.483,30073.722,True,-2094.3639379332835
placement,9,26,qaoa,30066.483,30073.722,True,-2094.3639379332835
placement,9,26,qaoa,30066.483,30073.722,True,-2094.3639379332835
placement,9,26,qaoa,33371.82029999999,33379.05929999999,True,-2324.3311022645144
placement,9,26,qaoa,38236.13444,38243.37344,True,-2662.7632886535143
placement,9,26,qaoa,40437.690900000016,40444.92990000002,True,-2815.935461496905
placement,9,26,qaoa,43481.24719999998,43488.486199999985,True,-3027.689345674912
placement,9,26,qaoa,48527.276759999986,48534.51575999999,True,-3378.7642901426893
placement,9,26,qaoa,53383.85760000005,53391.09660000005,True,-3716.658436110849
placement,9,26,qaoa,57209.223620000026,57216.46262000003,True,-3982.806334586579
placement,9,26,qaoa,61686.115119999995,61693.354119999996,True,-4294.283787515085
placement,9,26,qaoa,66509.9831,66517.2221,True,-4629.901952859005
placement,9,26,qaoa,71306.13684000002,71313.37584000002,True,-4963.5919140270935
placement,9,26,qaoa,74862.84220000001,74870.08120000002,True,-5211.047883498315
placement,9,26,qaoa,78499.14332,78506.38232,True,-5464.041687556037
placement,9,26,qaoa,84164.05534000002,84171.29434000002,True,-5858.175064934893
placement,9,26,qaoa,92768.07739999995,92775.31639999995,True,-6456.79553098583
placement,9,26,qaoa,114401.64185999993,114408.88085999993,True,-7961.939793643411
placement,9,26,qaoa,207486.316,207493.555,True,-14438.25873231043
placement,9,27,qaoa,0.135999999999996,8.365599999999995,True,-2.50034536864998
placement,9,27,qaoa,0.20899999999999802,8.438599999999997,True,-2.5047114884634363
placement,9,27,qaoa,0.24399999999999603,8.473599999999996,True,-2.506804833579477
placement,9,27,qaoa,0.27665999999999735,8.506259999999997,True,-2.508758223622045
placement,9,27,qaoa,0.304999999999998,8.534599999999998,True,-2.5104532350674336
placement,9,27,qaoa,0.339999999999996,8.569599999999996,True,-2.512546580183474
