task,size_label,seed,shots,replicate,feasible,optimal,gap
placement,9,28,256,23,True,True,0.0
placement,9,28,256,24,True,True,0.0
placement,9,28,256,25,True,True,0.0
placement,9,28,256,26,True,True,0.0
placement,9,28,256,27,True,True,0.0
placement,9,28,256,28,True,True,0.0
placement,9,28,256,29,True,True,0.0
placement,9,28,1024,0,True,True,0.0
placement,9,28,1024,1,True,True,0.0
placement,9,28,1024,2,True,True,0.0
placement,9,28,1024,3,True,True,0.0
placement,9,28,1024,4,True,True,0.0
placement,9,28,1024,5,True,True,0.0
placement,9,28,1024,6,True,True,0.0
placement,9,28,1024,7,True,True,0.0
placement,9,28,1024,8,True,True,0.0
placement,9,28,1024,9,True,True,0.0
placement,9,28,1024,10,True,True,0.0
placement,9,28,1024,11,True,True,0.0
placement,9,28,1024,12,True,True,0.0
placement,9,28,1024,13,True,True,0.0
placement,9,28,1024,14,True,True,0.0
placement,9,28,1024,15,True,True,0.0
placement,9,28,1024,16,True,True,0.0
placement,9,28,1024,17,True,True,0.0
placement,9,28,1024,18,True,True,0.0
placement,9,28,1024,19,True,True,0.0
placement,9,28,1024,20,True,True,0.0
placement,9,28,1024,21,True,True,0.0
placement,9,28,1024,22,True,True,0.0
placement,9,28,1024,23,True,True,0.0
placement,9,28,1024,24,True,True,0.0
placement,9,28,1024,25,True,True,0.0
placement,9,28,1024,26,True,True,0.0
placement,9,28,1024,27,True,True,0.0
placement,9,28,1024,28,True,True,0.0
placement,9,28,1024,29,True,True,0.0
placement,9,29,64,0,True,False,0.5133591063832388
placement,9,29,64,1,True,False,0.5133591063832388
placement,9,29,64,2,True,False,0.2083386094716305
placement,9,29,64,3,True,False,0.2083386094716305
placement,9,29,64,4,True,True,0.0
placement,9,29,64,5,True,False,0.2083386094716305
placement,9,29,64,6,True,True,0.0
placement,9,29,64,7,True,True,0.0
placement,9,29,64,8,True,True,0.0
placement,9,29,64,9,True,False,0.288363529087333
placement,9,29,64,10,True,True,0.0
placement,9,29,64,11,True,True,0.0
placement,9,29,64,12,True,False,0.5133591063832388
placement,9,29,64,13,True,True,0.0
placement,9,29,64,14,True,False,0.5133591063832388
placement,9,29,64,15,True,False,0.41358815709979346
placement,9,29,64,16,True,False,0.686525784740296
placement,9,29,64,17,True,True,0.0
placement,9,29,64,18,True,True,0.0
placement,9,29,64,19,True,False,0.288363529087333
placement,9,29,64,20,True,False,0.5133591063832388
placement,9,29,64,21,True,True,0.0
placement,9,29,64,22,True,True,0.0
placement,9,29,64,23,True,True,0.0
placement,9,29,64,24,True,True,0.0
placement,9,29,64,25,True,True,0.0
placement,9,29,64,26,True,True,0.0
placement,9,29,64,27,True,True,0.0
placement,9,29,64,28,True,True,0.0
placement,9,29,64,29,True,True,0.0
placement,9,29,256,0,True,True,0.0
placement,9,29,256,1,True,True,0.0
placement,9,29,256,2,True,True,0.0
placement,9,29,256,3,True,True,0.0
placement,9,29,256,4,True,True,0.0
placement,9,29,256,5,True,True,0.0
placement,9,29,256,6,True,True,0.0
placement,9,29,256,7,True,True,0.0
placement,9,29,256,8,True,True,0.0
placement,9,29,256,9,True,True,0.0
placement,9,29,256,10,True,True,0.0
placement,9,29,256,11,True,True,0.0
placement,9,29,256,12,True,True,0.0
placement,9,29,256,13,True,True,0.0
placement,9,29,256,14,True,True,0.0
placement,9,29,256,15,True,True,0.0
placement,9,29,256,16,True,True,0.0
placement,9,29,256,17,True,True,0.0
placement,9,29,256,18,True,False,0.2083386094716305
placement,9,29,256,19,True,True,0.0
placement,9,29,256,20,True,True,0.0
placement,9,29,256,21,True,True,0.0
placement,9,29,256,22,True,True,0.0
placement,9,29,256,23,True,True,0.0
placement,9,29,256,24,True,True,0.0
placement,9,29,256,25,True,True,0.0
placement,9,29,256,26,True,True,0.0
placement,9,29,256,27,True,True,0.0
placement,9,29,256,28,True,True,0.0
placement,9,29,256,29,True,True,0.0
placement,9,29,1024,0,True,True,0.0
placement,9,29,1024,1,True,True,0.0
placement,9,29,1024,2,True,True,0.0
placement,9,29,1024,3,True,True,0.0
placement,9,29,1024,4,True,True,0.0
placement,9,29,1024,5,True,True,0.0
placement,9,29,1024,6,True,True,0.0
placement,9,29,1024,7,True,True,0.0
placement,9,29,1024,8,True,True,0.0
placement,9,29,1024,9,True,True,0.0
placement,9,29,1024,10,True,True,0.0
placement,9,29,1024,11,True,True,0.0
placement,9,29,1024,12,True,True,0.0
placement,9,29,1024,13,True,True,0.0
placement,9,29,1024,14,True,True,0.0
placement,9,29,1024,15,True,True,0.0
placement,9,29,1024,16,True,True,0.0
placement,9,29,1024,17,True,True,0.0
placement,9,29,1024,18,True,True,0.0
placement,9,29,1024,19,True,True,0.0
placement,9,29,1024,20,True,True,0.0
placement,9,29,1024,21,True,True,0.0
placement,9,29,1024,22,True,True,0.0
placement,9,29,1024,23,True,True,0.0
placement,9,29,1024,24,True,True,0.0
placement,9,29,1024,25,True,True,0.0
placement,9,29,1024,26,True,True,0.0
placement,9,29,1024,27,True,True,0.0
placement,9,29,1024,28,True,True,0.0
placement,9,29,1024,29,True,True,0.0
placement,12,0,64,0,True,True,0.0
placement,12,0,64,1,True,False,0.42232518910466593
placement,12,0,64,2,True,True,0.0
placement,12,0,64,3,True,False,0.26007435346005964
placement,12,0,64,4,True,True,0.0
placement,12,0,64,5,True,False,0.360502706798071
placement,12,0,64,6,True,True,0.0
placement,12,0,64,7,True,False,0.3740271812865982
placement,12,0,64,8,True,False,0.38581396950470315
placement,12,0,64,9,True,True,0.0
placement,12,0,64,10,True,False,0.360502706798071
placement,12,0,64,11,True,False,0.32942797249316763
placement,12,0,64,12,True,False,0.32942797249316763
placement,12,0,64,13,True,False,0.32942797249316763
placement,12,0,64,14,True,False,0.41497522419419497
placement,12,0,64,15,True,False,0.5565864609526141
placement,12,0,64,16,True,True,0.0
placement,12,0,64,17,True,False,0.32942797249316763
placement,12,0,64,18,True,True,0.0
placement,12,0,64,19,True,False,0.32942797249316763
placement,12,0,64,20,True,False,0.26007435346005964
placement,12,0,64,21,True,True,0.0
placement,12,0,64,22,True,False,0.32942797249316763
placement,12,0,64,23,True,False,0.47981520327144994
placement,12,0,64,24,True,False,0.47981520327144994
placement,12,0,64,25,True,False,0.32942797249316763
placement,12,0,64,26,True,False,0.28032254497879777
placement,12,0,64,27,True,False,0.41497522419419497
placement,12,0,64,28,True,False,0.5573938806489163
placement,12,0,64,29,True,False,0.360502706798071
placement,12,0,256,0,True,True,0.0
placement,12,0,256,1,True,True,0.0
placement,12,0,256,2,True,False,0.26007435346005964
placement,12,0,256,3,True,True,0.0
placement,12,0,256,4,True,True,0.0
placement,12,0,256,5,True,False,0.26007435346005964
placement,12,0,256,6,True,True,0.0
placement,12,0,256,7,True,False,0.26007435346005964
placement,12,0,256,8,True,True,0.0
placement,12,0,256,9,True,True,0.0
placement,12,0,256,10,True,True,0.0
placement,12,0,256,11,True,True,0.0
placement,12,0,256,12,True,False,0.26007435346005964
placement,12,0,256,13,True,True,0.0
placement,12,0,256,14,True,True,0.0
placement,12,0,256,15,True,False,0.26007435346005964
placement,12,0,256,16,True,True,0.0
placement,12,0,256,17,True,True,0.0
placement,12,0,256,18,True,False,0.28032254497879777
placement,12,0,256,19,True,True,0.0
placement,12,0,256,20,True,True,0.0
placement,12,0,256,21,True,False,0.26007435346005964
placement,12,0,256,22,True,True,0.0
placement,12,0,256,23,True,False,0.32942797249316763
placement,12,0,256,24,True,False,0.28032254497879777
placement,12,0,256,25,True,True,0.0
placement,12,0,256,26,True,True,0.0
placement,12,0,256,27,True,False,0.28032254497879777
placement,12,0,256,28,True,False,0.26007435346005964
placement,12,0,256,29,True,False,0.32942797249316763
placement,12,0,1024,0,True,True,0.0
placement,12,0,1024,1,True,True,0.0
placement,12,0,1024,2,True,True,0.0
placement,12,0,1024,3,True,True,0.0
placement,12,0,1024,4,True,True,0.0
placement,12,0,1024,5,True,True,0.0
placement,12,0,1024,6,True,True,0.0
placement,12,0,1024,7,True,True,0.0
placement,12,0,1024,8,True,True,0.0
placement,12,0,1024,9,True,True,0.0
placement,12,0,1024,10,True,True,0.0
placement,12,0,1024,11,True,True,0.0
placement,12,0,1024,12,True,True,0.0
placement,12,0,1024,13,True,True,0.0
placement,12,0,1024,14,True,True,0.0
placement,12,0,1024,15,True,True,0.0
placement,12,0,1024,16,True,False,0.26007435346005964
placement,12,0,1024,17,True,True,0.0
placement,12,0,1024,18,True,True,0.0
placement,12,0,1024,19,True,True,0.0
placement,12,0,1024,20,True,True,0.0
placement,12,0,1024,21,True,True,0.0
placement,12,0,1024,22,True,True,0.0
placement,12,0,1024,23,True,True,0.0
placement,12,0,1024,24,True,True,0.0
placement,12,0,1024,25,True,True,0.0
placement,12,0,1024,26,True,True,0.0
placement,12,0,1024,27,True,True,0.0
placement,12,0,1024,28,True,True,0.0
placement,12,0,1024,29,True,True,0.0
placement,12,1,64,0,True,False,0.21392713994864862
placement,12,1,64,1,True,False,0.3065085593597587
placement,12,1,64,2,True,False,0.09503225715045777
placement,12,1,64,3,True,False,0.0882234002086538
placement,12,1,64,4,True,False,0.33311061471918246
placement,12,1,64,5,True,False,0.25954286399409954
placement,12,1,64,6,True,False,0.11889488279819074
placement,12,1,64,7,True,False,0.3803080913629476
placement,12,1,64,8,True,False,0.25954286399409954
placement,12,1,64,9,True,False,0.38404139229298
placement,12,1,64,10,True,True,0.0
placement,12,1,64,11,True,False,0.11889488279819074
placement,12,1,64,12,True,False,0.3065085593597587
placement,12,1,64,13,True,False,0.25954286399409954
placement,12,1,64,14,True,False,0.33311061471918246
placement,12,1,64,15,True,False,0.3210024152089573
placement,12,1,64,16,True,False,0.21392713994864862
placement,12,1,64,17,True,False,0.11889488279819074
placement,12,1,64,18,True,False,0.11889488279819074
placement,12,1,64,19,True,True,0.0
placement,12,1,64,20,True,True,0.0
placement,12,1,64,21,True,False,0.0882234002086538
placement,12,1,64,22,True,False,0.3485137341147305
placement,12,1,64,23,True,False,0.3485137341147305
placement,12,1,64,24,True,False,0.09503225715045777
placement,12,1,64,25,True,True,0.0
placement,12,1,64,26,True,False,0.09503225715045777
placement,12,1,64,27,True,False,0.11889488279819074
placement,12,1,64,28,True,False,0.37081430452250913
placement,12,1,64,29,True,False,0.09503225715045777
placement,12,1,256,0,True,False,0.0882234002086538
placement,12,1,256,1,True,True,0.0
placement,12,1,256,2,True,False,0.09503225715045777
placement,12,1,256,3,True,False,0.0882234002086538
placement,12,1,256,4,True,False,0.0882234002086538
placement,12,1,256,5,True,False,0.0882234002086538
placement,12,1,256,6,True,False,0.09503225715045777
placement,12,1,256,7,True,False,0.0882234002086538
placement,12,1,256,8,True,False,0.0882234002086538
placement,12,1,256,9,True,True,0.0
placement,12,1,256,10,True,False,0.0882234002086538
placement,12,1,256,11,True,True,0.0
placement,12,1,256,12,True,False,0.09503225715045777
placement,12,1,256,13,True,False,0.11889488279819074
placement,12,1,256,14,True,True,0.0
placement,12,1,256,15,True,True,0.0
placement,12,1,256,16,True,True,0.0
placement,12,1,256,17,True,True,0.0
placement,12,1,256,18,True,True,0.0
placement,12,1,256,19,True,True,0.0
placement,12,1,256,20,True,True,0.0
placement,12,1,256,21,True,False,0.0882234002086538
placement,12,1,256,22,True,False,0.0882234002086538
placement,12,1,256,23,True,True,0.0
placement,12,1,256,24,True,True,0.0
placement,12,1,256,25,True,False,0.09503225715045777
placement,12,1,256,26,True,True,0.0
placement,12,1,256,27,True,False,0.09503225715045777
placement,12,1,256,28,True,True,0.0
placement,12,1,256,29,True,False,0.11889488279819074
placement,12,1,1024,0,True,True,0.0
placement,12,1,1024,1,True,True,0.0
placement,12,1,1024,2,True,True,0.0
placement,12,1,1024,3,True,True,0.0
placement,12,1,1024,4,True,True,0.0
placement,12,1,1024,5,True,True,0.0
placement,12,1,1024,6,True,True,0.0
placement,12,1,1024,7,True,True,0.0
placement,12,1,1024,8,True,True,0.0
placement,12,1,1024,9,True,True,0.0
placement,12,1,1024,10,True,True,0.0
placement,12,1,1024,11,True,True,0.0
placement,12,1,1024,12,True,True,0.0
placement,12,1,1024,13,True,True,0.0
placement,12,1,1024,14,True,True,0.0
placement,12,1,1024,15,True,True,0.0
placement,12,1,1024,16,True,True,0.0
placement,12,1,1024,17,True,True,0.0
placement,12,1,1024,18,True,True,0.0
placement,12,1,1024,19,True,True,0.0
placement,12,1,1024,20,True,True,0.0
placement,12,1,1024,21,True,True,0.0
placement,12,1,1024,22,True,True,0.0
placement,12,1,1024,23,True,True,0.0
placement,12,1,1024,24,True,True,0.0
placement,12,1,1024,25,True,True,0.0
placement,12,1,1024,26,True,True,0.0
placement,12,1,1024,27,True,True,0.0
placement,12,1,1024,28,True,True,0.0
placement,12,1,1024,29,True,True,0.0
placement,12,2,64,0,True,False,0.13202909283932535
placement,12,2,64,1,True,False,0.657162941536433
placement,12,2,64,2,True,False,0.05703954245306698
placement,12,2,64,3,True,True,0.0
placement,12,2,64,4,True,False,0.15874197750277957
placement,12,2,64,5,True,False,0.2735637969148622
placement,12,2,64,6,True,False,0.05703954245306698
placement,12,2,64,7,True,True,0.0
placement,12,2,64,8,True,False,0.17593435623646464
placement,12,2,64,9,True,True,0.0
placement,12,2,64,10,True,True,0.0
placement,12,2,64,11,True,True,0.0
placement,12,2,64,12,True,True,0.0
placement,12,2,64,13,True,False,0.17593435623646464
placement,12,2,64,14,True,False,0.39402515565972634
placement,12,2,64,15,True,False,0.15874197750277957
placement,12,2,64,16,True,False,0.25358861880378974
placement,12,2,64,17,True,False,0.05703954245306698
placement,12,2,64,18,True,False,0.2735637969148622
placement,12,2,64,19,True,False,0.15874197750277957
placement,12,2,64,20,True,True,0.0
placement,12,2,64,21,True,False,0.05703954245306698
placement,12,2,64,22,True,False,0.05703954245306698
placement,12,2,64,23,True,False,0.41991169965994396
placement,12,2,64,24,True,True,0.0
placement,12,2,64,25,True,False,0.15874197750277957
placement,12,2,64,26,True,False,0.33478719832402404
placement,12,2,64,27,True,False,0.25358861880378974
placement,12,2,64,28,True,False,0.05703954245306698
placement,12,2,64,29,True,False,0.25358861880378974
placement,12,2,256,0,True,False,0.15874197750277957
placement,12,2,256,1,True,True,0.0
placement,12,2,256,2,True,True,0.0
placement,12,2,256,3,True,True,0.0
placement,12,2,256,4,True,False,0.05703954245306698
placement,12,2,256,5,True,True,0.0
placement,12,2,256,6,True,False,0.05703954245306698
placement,12,2,256,7,True,True,0.0
placement,12,2,256,8,True,False,0.05703954245306698
placement,12,2,256,9,True,False,0.05703954245306698
placement,12,2,256,10,True,False,0.15874197750277957
placement,12,2,256,11,True,False,0.05703954245306698
placement,12,2,256,12,True,False,0.15874197750277957
placement,12,2,256,13,True,False,0.25358861880378974
placement,12,2,256,14,True,False,0.05703954245306698
placement,12,2,256,15,True,True,0.0
placement,12,2,256,16,True,False,0.17593435623646464
placement,12,2,256,17,True,False,0.05703954245306698
placement,12,2,256,18,True,False,0.15874197750277957
placement,12,2,256,19,True,False,0.25358861880378974
placement,12,2,256,20,True,False,0.13202909283932535
placement,12,2,256,21,True,False,0.05703954245306698
placement,12,2,256,22,True,False,0.05703954245306698
placement,12,2,256,23,True,False,0.05703954245306698
placement,12,2,256,24,True,False,0.05703954245306698
placement,12,2,256,25,True,False,0.05703954245306698
placement,12,2,256,26,True,False,0.05703954245306698
placement,12,2,256,27,True,False,0.05703954245306698
placement,12,2,256,28,True,False,0.05703954245306698
placement,12,2,256,29,True,False,0.15874197750277957
placement,12,2,1024,0,True,True,0.0
placement,12,2,1024,1,True,True,0.0
placement,12,2,1024,2,True,True,0.0
placement,12,2,1024,3,True,True,0.0
placement,12,2,1024,4,True,False,0.05703954245306698
placement,12,2,1024,5,True,True,0.0
placement,12,2,1024,6,True,True,0.0
placement,12,2,1024,7,True,True,0.0
placement,12,2,1024,8,True,True,0.0
placement,12,2,1024,9,True,True,0.0
placement,12,2,1024,10,True,True,0.0
placement,12,2,1024,11,True,True,0.0
placement,12,2,1024,12,True,True,0.0
placement,12,2,1024,13,True,True,0.0
placement,12,2,1024,14,True,True,0.0
placement,12,2,1024,15,True,True,0.0
placement,12,2,1024,16,True,True,0.0
placement,12,2,1024,17,True,True,0.0
placement,12,2,1024,18,True,True,0.0
placement,12,2,1024,19,True,True,0.0
placement,12,2,1024,20,True,True,0.0
placement,12,2,1024,21,True,True,0.0
placement,12,2,1024,22,True,True,0.0
placement,12,2,1024,23,True,False,0.05703954245306698
placement,12,2,1024,24,True,False,0.05703954245306698
placement,12,2,1024,25,True,True,0.0
placement,12,2,1024,26,True,True,0.0
placement,12,2,1024,27,True,True,0.0
placement,12,2,1024,28,True,False,0.05703954245306698
placement,12,2,1024,29,True,True,0.0
placement,12,3,64,0,True,True,0.0
placement,12,3,64,1,True,False,0.31503598380822545
placement,12,3,64,2,True,False,0.3817063358691064
placement,12,3,64,3,True,False,0.5184971726739154
placement,12,3,64,4,True,False,0.31503598380822545
placement,12,3,64,5,True,False,0.36099077800314633
placement,12,3,64,6,True,False,0.31503598380822545
placement,12,3,64,7,True,False,0.19174348201533684
placement,12,3,64,8,True,False,0.31503598380822545
placement,12,3,64,9,True,False,0.27186730127230996
placement,12,3,64,10,True,False,0.34666484810546666
placement,12,3,64,11,True,False,0.32675369065857857
placement,12,3,64,12,True,False,0.5688438307994108
placement,12,3,64,13,True,False,0.12796167169835118
placement,12,3,64,14,True,False,0.48574597200869685
placement,12,3,64,15,True,True,0.0
placement,12,3,64,16,True,False,0.31503598380822545
placement,12,3,64,17,True,False,0.31503598380822545
placement,12,3,64,18,True,False,0.34666484810546666
placement,12,3,64,19,True,True,0.0
placement,12,3,64,20,True,False,0.671344530812081
placement,12,3,64,21,True,False,0.12796167169835118
placement,12,3,64,22,True,False,0.12796167169835118
placement,12,3,64,23,True,False,0.12796167169835118
placement,12,3,64,24,True,False,0.33424960219706373
placement,12,3,64,25,True,False,0.31503598380822545
placement,12,3,64,26,True,False,0.12796167169835118
placement,12,3,64,27,True,False,0.32675369065857857
placement,12,3,64,28,True,False,0.33424960219706373
placement,12,3,64,29,True,False,0.31503598380822545
placement,12,3,256,0,True,True,0.0
placement,12,3,256,1,True,False,0.12796167169835118
placement,12,3,256,2,True,True,0.0
placement,12,3,256,3,True,False,0.19174348201533684
placement,12,3,256,4,True,False,0.27186730127230996
placement,12,3,256,5,True,True,0.0
placement,12,3,256,6,True,False,0.12796167169835118
placement,12,3,256,7,True,True,0.0
placement,12,3,256,8,True,False,0.12796167169835118
placement,12,3,256,9,True,False,0.12796167169835118
placement,12,3,256,10,True,False,0.27186730127230996
placement,12,3,256,11,True,True,0.0
placement,12,3,256,12,True,True,0.0
placement,12,3,256,13,True,True,0.0
placement,12,3,256,14,True,False,0.12796167169835118
placement,12,3,256,15,True,True,0.0
placement,12,3,256,16,True,False,0.12796167169835118
placement,12,3,256,17,True,True,0.0
placement,12,3,256,18,True,True,0.0
placement,12,3,256,19,True,False,0.19174348201533684
placement,12,3,256,20,True,False,0.12796167169835118
placement,12,3,256,21,True,False,0.12796167169835118
placement,12,3,256,22,True,True,0.0
placement,12,3,256,23,True,True,0.0
placement,12,3,256,24,True,False,0.32675369065857857
placement,12,3,256,25,True,True,0.0
placement,12,3,256,26,True,False,0.12796167169835118
placement,12,3,256,27,True,True,0.0
placement,12,3,256,28,True,True,0.0
placement,12,3,256,29,True,True,0.0
placement,12,3,1024,0,True,True,0.0
placement,12,3,1024,1,True,True,0.0
placement,12,3,1024,2,True,True,0.0
placement,12,3,1024,3,True,True,0.0
placement,12,3,1024,4,True,True,0.0
placement,12,3,1024,5,True,True,0.0
placement,12,3,1024,6,True,True,0.0
placement,12,3,1024,7,True,True,0.0
placement,12,3,1024,8,True,True,0.0
placement,12,3,1024,9,True,True,0.0
placement,12,3,1024,10,True,True,0.0
placement,12,3,1024,11,True,True,0.0
placement,12,3,1024,12,True,False,0.12796167169835118
placement,12,3,1024,13,True,True,0.0
placement,12,3,1024,14,True,True,0.0
placement,12,3,1024,15,True,True,0.0
placement,12,3,1024,16,True,True,0.0
placement,12,3,1024,17,True,True,0.0
placement,12,3,1024,18,True,True,0.0
placement,12,3,1024,19,True,True,0.0
placement,12,3,1024,20,True,True,0.0
placement,12,3,1024,21,True,True,0.0
placement,12,3,1024,22,True,True,0.0
placement,12,3,1024,23,True,True,0.0
placement,12,3,1024,24,True,True,0.0
placement,12,3,1024,25,True,True,0.0
placement,12,3,1024,26,True,True,0.0
placement,12,3,1024,27,True,True,0.0
placement,12,3,1024,28,True,True,0.0
placement,12,3,1024,29,True,True,0.0
placement,12,4,64,0,True,True,0.0
placement,12,4,64,1,True,False,0.11373372135891192
placement,12,4,64,2,True,False,0.04746373577661886
placement,12,4,64,3,True,True,0.0
placement,12,4,64,4,True,False,0.11373372135891192
placement,12,4,64,5,True,False,0.12695800163305587
placement,12,4,64,6,True,False,0.6273195661040608
placement,12,4,64,7,True,False,0.29725437975326474
placement,12,4,64,8,True,False,0.4027213544790273
placement,12,4,64,9,True,False,0.004554228371411666
placement,12,4,64,10,True,False,0.4027213544790273
placement,12,4,64,11,True,False,0.04746373577661886
placement,12,4,64,12,True,False,0.004554228371411666
placement,12,4,64,13,True,False,0.29725437975326474
placement,12,4,64,14,True,False,0.4228269506058657
placement,12,4,64,15,True,True,0.0
placement,12,4,64,16,True,False,0.5798558303274416
placement,12,4,64,17,True,False,0.31966306882578416
placement,12,4,64,18,True,False,0.503183727220137
placement,12,4,64,19,True,False,0.004554228371411666
placement,12,4,64,20,True,False,0.4027213544790273
placement,12,4,64,21,True,False,0.12695800163305587
placement,12,4,64,22,True,False,0.4228269506058657
placement,12,4,64,23,True,False,0.11373372135891192
placement,12,4,64,24,True,False,0.31966306882578416
placement,12,4,64,25,True,False,0.29725437975326474
placement,12,4,64,26,True,False,0.004554228371411666
placement,12,4,64,27,True,False,0.31966306882578416
placement,12,4,64,28,True,False,0.31966306882578416
placement,12,4,64,29,True,True,0.0
placement,12,4,256,0,True,False,0.004554228371411666
placement,12,4,256,1,True,False,0.004554228371411666
placement,12,4,256,2,True,False,0.004554228371411666
placement,12,4,256,3,True,True,0.0
placement,12,4,256,4,True,True,0.0
placement,12,4,256,5,True,False,0.31966306882578416
placement,12,4,256,6,True,True,0.0
placement,12,4,256,7,True,True,0.0
placement,12,4,256,8,True,True,0.0
placement,12,4,256,9,True,False,0.31966306882578416
placement,12,4,256,10,True,False,0.11373372135891192
placement,12,4,256,11,True,True,0.0
placement,12,4,256,12,True,False,0.04746373577661886
placement,12,4,256,13,True,False,0.04746373577661886
placement,12,4,256,14,True,False,0.12695800163305587
placement,12,4,256,15,True,False,0.11373372135891192
placement,12,4,256,16,True,False,0.004554228371411666
placement,12,4,256,17,True,False,0.04746373577661886
placement,12,4,256,18,True,True,0.0
placement,12,4,256,19,True,False,0.004554228371411666
placement,12,4,256,20,True,False,0.04746373577661886
placement,12,4,256,21,True,False,0.04746373577661886
placement,12,4,256,22,True,True,0.0
placement,12,4,256,23,True,False,0.04746373577661886
placement,12,4,256,24,True,True,0.0
placement,12,4,256,25,True,False,0.004554228371411666
placement,12,4,256,26,True,False,0.004554228371411666
placement,12,4,256,27,True,True,0.0
placement,12,4,256,28,True,True,0.0
placement,12,4,256,29,True,True,0.0
placement,12,4,1024,0,True,True,0.0
placement,12,4,1024,1,True,True,0.0
placement,12,4,1024,2,True,True,0.0
placement,12,4,1024,3,True,True,0.0
placement,12,4,1024,4,True,True,0.0
placement,12,4,1024,5,True,True,0.0
placement,12,4,1024,6,True,True,0.0
placement,12,4,1024,7,True,True,0.0
placement,12,4,1024,8,True,True,0.0
placement,12,4,1024,9,True,True,0.0
placement,12,4,1024,10,True,True,0.0
placement,12,4,1024,11,True,True,0.0
placement,12,4,1024,12,True,False,0.004554228371411666
placement,12,4,1024,13,True,True,0.0
placement,12,4,1024,14,True,True,0.0
placement,12,4,1024,15,True,True,0.0
placement,12,4,1024,16,True,True,0.0
placement,12,4,1024,17,True,True,0.0
placement,12,4,1024,18,True,True,0.0
placement,12,4,1024,19,True,True,0.0
placement,12,4,1024,20,True,True,0.0
placement,12,4,1024,21,True,True,0.0
placement,12,4,1024,22,True,True,0.0
placement,12,4,1024,23,True,True,0.0
placement,12,4,1024,24,True,True,0.0
placement,12,4,1024,25,True,True,0.0
placement,12,4,1024,26,True,True,0.0
placement,12,4,1024,27,True,True,0.0
placement,12,4,1024,28,True,False,0.004554228371411666
placement,12,4,1024,29,True,True,0.0
placement,12,5,64,0,True,False,0.08566711314168288
placement,12,5,64,1,True,True,0.0
placement,12,5,64,2,True,False,0.2645434423866739
placement,12,5,64,3,True,False,0.018920607704285268
placement,12,5,64,4,True,False,0.12891859517608595
placement,12,5,64,5,True,False,0.018920607704285268
placement,12,5,64,6,True,True,0.0
placement,12,5,64,7,True,False,0.03009957437334684
placement,12,5,64,8,True,True,0.0
placement,12,5,64,9,True,False,0.03009957437334684
placement,12,5,64,10,True,False,0.44545489718880354
placement,12,5,64,11,True,False,0.15048416560257266
placement,12,5,64,12,True,False,0.08566711314168288
placement,12,5,64,13,True,False,0.018920607704285268
placement,12,5,64,14,True,False,0.4718401931179565
placement,12,5,64,15,True,False,0.08566711314168288
placement,12,5,64,16,True,False,0.018920607704285268
placement,12,5,64,17,True,False,0.018920607704285268
placement,12,5,64,18,True,False,0.1367996165296259
placement,12,5,64,19,True,False,0.08566711314168288
placement,12,5,64,20,True,False,0.1367996165296259
placement,12,5,64,21,True,True,0.0
placement,12,5,64,22,True,False,0.03009957437334684
placement,12,5,64,23,True,False,0.03009957437334684
placement,12,5,64,24,True,False,0.35099696652509965
placement,12,5,64,25,True,False,0.03009957437334684
placement,12,5,64,26,True,False,0.4661601113771895
placement,12,5,64,27,True,False,0.1367996165296259
placement,12,5,64,28,True,False,0.2645434423866739
placement,12,5,64,29,True,False,0.40072121853790754
placement,12,5,256,0,True,True,0.0
placement,12,5,256,1,True,False,0.018920607704285268
placement,12,5,256,2,True,True,0.0
placement,12,5,256,3,True,True,0.0
placement,12,5,256,4,True,True,0.0
placement,12,5,256,5,True,True,0.0
placement,12,5,256,6,True,True,0.0
placement,12,5,256,7,True,False,0.03009957437334684
placement,12,5,256,8,True,False,0.018920607704285268
placement,12,5,256,9,True,False,0.03009957437334684
placement,12,5,256,10,True,False,0.018920607704285268
placement,12,5,256,11,True,True,0.0
placement,12,5,256,12,True,False,0.018920607704285268
placement,12,5,256,13,True,True,0.0
placement,12,5,256,14,True,False,0.018920607704285268
placement,12,5,256,15,True,True,0.0
placement,12,5,256,16,True,True,0.0
placement,12,5,256,17,True,False,0.03009957437334684
placement,12,5,256,18,True,False,0.08566711314168288
placement,12,5,256,19,True,False,0.018920607704285268
placement,12,5,256,20,True,False,0.03009957437334684
placement,12,5,256,21,True,False,0.018920607704285268
placement,12,5,256,22,True,False,0.018920607704285268
placement,12,5,256,23,True,False,0.018920607704285268
placement,12,5,256,24,True,False,0.1367996165296259
placement,12,5,256,25,True,True,0.0
placement,12,5,256,26,True,True,0.0
placement,12,5,256,27,True,False,0.018920607704285268
placement,12,5,256,28,True,False,0.018920607704285268
placement,12,5,256,29,True,True,0.0
placement,12,5,1024,0,True,True,0.0
placement,12,5,1024,1,True,True,0.0
placement,12,5,1024,2,True,True,0.0
placement,12,5,1024,3,True,True,0.0
placement,12,5,1024,4,True,True,0.0
placement,12,5,1024,5,True,True,0.0
placement,12,5,1024,6,True,True,0.0
placement,12,5,1024,7,True,True,0.0
placement,12,5,1024,8,True,True,0.0
placement,12,5,1024,9,True,True,0.0
placement,12,5,1024,10,True,True,0.0
placement,12,5,1024,11,True,False,0.018920607704285268
placement,12,5,1024,12,True,True,0.0
placement,12,5,1024,13,True,True,0.0
placement,12,5,1024,14,True,True,0.0
