experiment,task,size_label,n_vars,seed,algorithm,profile,solution,cost,optimum,feasible,runtime_s,evals,deadline_s,volatility,success_prob,delay_s,gap,staleness_loss,deadline_miss,utility,timing_evidence,next_max_utilization,next_overflow,trace_interval_s
abilene_trace,abilene_routing,12,12,1944,local_search,local,585,5.751888238597817,5.751888238597817,True,0.00017391610890626907,1332,300.0,0.0004667561605485529,,0.00017391610890626907,0.0,8.117641525063413e-08,False,-8.117641525063413e-08,measured_local,1.033406670354753,0.04513047764195366,300.0
abilene_trace,abilene_routing,12,12,1944,annealing,local,585,5.751888238597817,5.751888238597817,True,0.0010116250487044454,960,300.0,0.0004667561605485529,,0.0010116250487044454,0.0,4.7218222364802976e-07,False,-4.7218222364802976e-07,measured_local,1.033406670354753,0.04513047764195366,300.0
abilene_trace,abilene_routing,12,12,1944,mean_field,local,585,5.751888238597817,5.751888238597817,True,0.007724459050223231,96,300.0,0.0004667561605485529,,0.007724459050223231,0.0,3.605438848596717e-06,False,-3.605438848596717e-06,measured_local,1.033406670354753,0.04513047764195366,300.0
abilene_trace,abilene_routing,12,12,1944,qaoa,optimistic,585,5.751888238597817,5.751888238597817,True,0.022134041995741427,120,300.0,0.0004667561605485529,0.004131391875929577,1.5388000000000002,0.0,0.0007182443798521132,False,-0.0007182443798521132,modeled_qpu,1.033406670354753,0.04513047764195366,300.0
abilene_trace,abilene_routing,12,12,1944,qaoa,nominal,585,5.751888238597817,5.751888238597817,True,0.022134041995741427,120,300.0,0.0004667561605485529,0.004131391875929577,9.644,0.0,0.004501396412330244,False,-0.004501396412330244,modeled_qpu,1.033406670354753,0.04513047764195366,300.0
abilene_trace,abilene_routing,12,12,1944,qaoa,stressed,585,5.751888238597817,5.751888238597817,True,0.022134041995741427,120,300.0,0.0004667561605485529,0.004131391875929577,43.976000000000006,0.0,0.020526068916283165,False,-0.020526068916283165,modeled_qpu,1.033406670354753,0.04513047764195366,300.0
abilene_trace,abilene_routing,12,12,2014,exact,local,585,6.91497446714061,6.91497446714061,True,9.541050530970097e-06,4096,300.0,0.00037107638658254914,,9.541050530970097e-06,0.0,3.5404585552338955e-09,False,-3.5404585552338955e-09,measured_local,1.0462072503439386,0.06512957798691876,300.0
abilene_trace,abilene_routing,12,12,2014,local_search,local,649,6.91497446714061,6.91497446714061,True,0.0002007919829338789,1572,300.0,0.00037107638658254914,,0.0002007919829338789,0.0,7.450916348184866e-08,False,-7.450916348184866e-08,measured_local,1.0462072503439386,0.06512957798691876,300.0
abilene_trace,abilene_routing,12,12,2014,annealing,local,585,6.91497446714061,6.91497446714061,True,0.0010319170542061329,960,300.0,0.00037107638658254914,,0.0010319170542061329,0.0,3.8292005172772027e-07,False,-3.8292005172772027e-07,measured_local,1.0462072503439386,0.06512957798691876,300.0
abilene_trace,abilene_routing,12,12,2014,mean_field,local,649,6.91497446714061,6.91497446714061,True,0.00772220897488296,93,300.0,0.00037107638658254914,,0.00772220897488296,0.0,2.8655294028349e-06,False,-2.8655294028349e-06,measured_local,1.0462072503439386,0.06512957798691876,300.0
abilene_trace,abilene_routing,12,12,2014,qaoa,optimistic,585,6.91497446714061,6.91497446714061,True,0.022402375005185604,124,300.0,0.00037107638658254914,0.004267440050691122,1.5897600000000003,0.0,0.0005899223963334734,False,-0.0005899223963334734,modeled_qpu,1.0462072503439386,0.06512957798691876,300.0
abilene_trace,abilene_routing,12,12,2014,qaoa,nominal,585,6.91497446714061,6.91497446714061,True,0.022402375005185604,124,300.0,0.00037107638658254914,0.004267440050691122,9.9488,0.0,0.003691764754832465,False,-0.003691764754832465,modeled_qpu,1.0462072503439386,0.06512957798691876,300.0
abilene_trace,abilene_routing,12,12,2014,qaoa,stressed,585,6.91497446714061,6.91497446714061,True,0.022402375005185604,124,300.0,0.00037107638658254914,0.004267440050691122,45.275200000000005,0.0,0.01680055761780223,False,-0.01680055761780223,modeled_qpu,1.0462072503439386,0.06512957798691876,300.0
