experiment,task,size_label,n_vars,seed,algorithm,profile,solution,cost,optimum,feasible,runtime_s,evals,deadline_s,volatility,success_prob,delay_s,gap,staleness_loss,deadline_miss,utility,timing_evidence
hardness,placement,16,16,30002,qaoa,stressed,33041,6.123392967284321,4.284871756535545,True,0.29715341702103615,116,0.6287877140835698,0.04766752545514899,0.00020797057625916482,42.67680000000001,0.34788378894438937,2.0342974503443028,True,-4.382181239288692,modeled_qpu
hardness,placement,16,16,30003,exact,local,4369,3.2493424663932657,3.2493424663932657,True,5.949998740106821e-05,65536,0.6476366027317253,0.09146829964630329,,5.949998740106821e-05,0.0,5.442362676552178e-06,False,-5.442362676552178e-06,measured_local
hardness,placement,16,16,30003,local_search,local,4369,3.2493424663932657,3.2493424663932657,True,0.00021604192443192005,2160,0.6476366027317253,0.09146829964630329,,0.00021604192443192005,0.0,1.9760987480102876e-05,False,-1.9760987480102876e-05,measured_local
hardness,placement,16,16,30003,annealing,local,8465,6.115736079966149,3.2493424663932657,True,0.0010849579703062773,960,0.6476366027317253,0.09146829964630329,,0.0010849579703062773,0.6745499183090804,9.923926073161959e-05,False,-0.674649157569812,measured_local
hardness,placement,16,16,30003,mean_field,local,4369,3.2493424663932657,3.2493424663932657,True,0.0862044170498848,86,0.6476366027317253,0.09146829964630329,,0.0862044170498848,0.0,0.007884971449553758,False,-0.007884971449553758,measured_local
hardness,placement,16,16,30003,qaoa,optimistic,33041,5.953553447974453,3.2493424663932657,True,0.31991291604936123,125,0.6476366027317253,0.09146829964630329,0.00021956277567731464,1.6025000000000003,0.6363833941293165,0.14657795018320105,True,-2.7829613443125174,modeled_qpu
hardness,placement,16,16,30003,qaoa,nominal,33041,5.953553447974453,3.2493424663932657,True,0.31991291604936123,125,0.6476366027317253,0.09146829964630329,0.00021956277567731464,10.025,0.6363833941293165,0.9169697039541905,True,-3.553353098083507,modeled_qpu
hardness,placement,16,16,30003,qaoa,stressed,33041,5.953553447974453,3.2493424663932657,True,0.31991291604936123,125,0.6476366027317253,0.09146829964630329,0.00021956277567731464,45.6,0.6363833941293165,4.17095446387143,True,-6.807337858000746,modeled_qpu
hardness,placement,16,16,30004,exact,local,4369,2.149277866739884,2.149277866739884,True,6.233295425772667e-05,65536,0.29902391983414944,0.028449347377835037,,6.233295425772667e-05,0.0,1.7733318687647676e-06,False,-1.7733318687647676e-06,measured_local
hardness,placement,16,16,30004,local_search,local,4369,2.149277866739884,2.149277866739884,True,0.00022070796694606543,2176,0.29902391983414944,0.028449347377835037,,0.00022070796694606543,0.0,6.278997620704348e-06,False,-6.278997620704348e-06,measured_local
hardness,placement,16,16,30004,annealing,local,4420,5.789937662549102,2.149277866739884,True,0.0010800410527735949,960,0.29902391983414944,0.028449347377835037,,0.0010800410527735949,1.1560300328716342,3.072646309267866e-05,False,-1.156060759334727,measured_local
hardness,placement,16,16,30004,mean_field,local,4369,2.149277866739884,2.149277866739884,True,0.09332745906431228,94,0.29902391983414944,0.028449347377835037,,0.09332745906431228,0.0,0.0026551053028112995,False,-0.0026551053028112995,measured_local
hardness,placement,16,16,30004,qaoa,optimistic,4482,5.408122092923062,2.149277866739884,True,0.3192000410053879,126,0.29902391983414944,0.028449347377835037,0.00023107248134100067,1.6152400000000002,1.0347909470296175,0.04595252385857427,True,-3.0807434708881916,modeled_qpu
hardness,placement,16,16,30004,qaoa,nominal,4482,5.408122092923062,2.149277866739884,True,0.3192000410053879,126,0.29902391983414944,0.028449347377835037,0.00023107248134100067,10.1012,1.0347909470296175,0.2873725477329873,True,-3.322163494762605,modeled_qpu
hardness,placement,16,16,30004,qaoa,stressed,4482,5.408122092923062,2.149277866739884,True,0.3192000410053879,126,0.29902391983414944,0.028449347377835037,0.00023107248134100067,45.924800000000005,1.0347909470296175,1.3065305884575986,True,-4.341321535487216,modeled_qpu
hardness,placement,16,16,30005,exact,local,4369,3.2271879418021148,3.2271879418021148,True,6.28340058028698e-05,65536,0.26615369641336917,0.04859931015211383,,6.28340058028698e-05,0.0,3.0536893361133893e-06,False,-3.0536893361133893e-06,measured_local
hardness,placement,16,16,30005,local_search,local,4369,3.2271879418021148,3.2271879418021148,True,0.000238833948969841,2320,0.26615369641336917,0.04859931015211383,,0.000238833948969841,0.0,1.160716516083943e-05,False,-1.160716516083943e-05,measured_local
hardness,placement,16,16,30005,annealing,local,8472,6.751009862776362,3.2271879418021148,True,0.0010490840068086982,960,0.26615369641336917,0.04859931015211383,,0.0010490840068086982,0.8336090018916898,5.0984759022518216e-05,False,-0.8336599866507124,measured_local
hardness,placement,16,16,30005,mean_field,local,4369,3.2271879418021148,3.2271879418021148,True,0.08610937499906868,86,0.26615369641336917,0.04859931015211383,,0.08610937499906868,0.0,0.004184856222584415,False,-0.004184856222584415,measured_local
hardness,placement,16,16,30005,qaoa,optimistic,4369,3.2271879418021148,3.2271879418021148,True,0.3048498750431463,119,0.26615369641336917,0.04859931015211383,0.00037062854069651823,1.5260600000000002,0.0,0.07416546325073484,True,-2.074165463250735,modeled_qpu
hardness,placement,16,16,30005,qaoa,nominal,4369,3.2271879418021148,3.2271879418021148,True,0.3048498750431463,119,0.26615369641336917,0.04859931015211383,0.00037062854069651823,9.5678,0.0,0.4649884796733947,True,-2.4649884796733947,modeled_qpu
hardness,placement,16,16,30005,qaoa,stressed,4369,3.2271879418021148,3.2271879418021148,True,0.3048498750431463,119,0.26615369641336917,0.04859931015211383,0.00037062854069651823,43.6512,0.0,2.1214182073119514,True,-4.121418207311951,modeled_qpu
hardness,placement,16,16,30006,exact,local,4369,3.743642386188231,3.743642386188231,True,5.8959005400538445e-05,65536,0.35547982445604887,0.06560360914283342,,5.8959005400538445e-05,0.0,3.867923545747129e-06,False,-3.867923545747129e-06,measured_local
hardness,placement,16,16,30006,local_search,local,4369,3.743642386188231,3.743642386188231,True,0.0002607920905575156,2528,0.35547982445604887,0.06560360914283342,,0.0002607920905575156,0.0,1.710890237647767e-05,False,-1.710890237647767e-05,measured_local
hardness,placement,16,16,30006,annealing,local,34833,3.9019430493440153,3.743642386188231,True,0.0010767499916255474,960,0.35547982445604887,0.06560360914283342,,0.0010767499916255474,0.03337112081144615,7.063868559515157e-05,False,-0.033441759497041305,measured_local
hardness,placement,16,16,30006,mean_field,local,4369,3.743642386188231,3.743642386188231,True,0.0927390840370208,93,0.35547982445604887,0.06560360914283342,,0.0927390840370208,0.0,0.006084018621429095,False,-0.006084018621429095,measured_local
hardness,placement,16,16,30006,qaoa,optimistic,8465,4.3068683415702145,3.743642386188231,True,0.32390391593798995,125,0.35547982445604887,0.06560360914283342,0.00018604125098024537,1.6025000000000003,0.11873280267119068,0.10512978365139057,True,-2.223862586322581,modeled_qpu
hardness,placement,16,16,30006,qaoa,nominal,8465,4.3068683415702145,3.743642386188231,True,0.32390391593798995,125,0.35547982445604887,0.06560360914283342,0.00018604125098024537,10.025,0.11873280267119068,0.657676181656905,True,-2.7764089843280955,modeled_qpu
hardness,placement,16,16,30006,qaoa,stressed,8465,4.3068683415702145,3.743642386188231,True,0.32390391593798995,125,0.35547982445604887,0.06560360914283342,0.00018604125098024537,45.6,0.11873280267119068,2.991524576913204,True,-5.110257379584395,modeled_qpu
hardness,placement,16,16,30007,exact,local,4369,4.102018233923362,4.102018233923362,True,5.941605195403099e-05,65536,0.5915942984038423,0.10862147269839584,,5.941605195403099e-05,0.0,6.453859065171246e-06,False,-6.453859065171246e-06,measured_local
hardness,placement,16,16,30007,local_search,local,4369,4.102018233923362,4.102018233923362,True,0.0002193748950958252,2064,0.5915942984038423,0.10862147269839584,,0.0002193748950958252,0.0,2.3828824178364627e-05,False,-2.3828824178364627e-05,measured_local
hardness,placement,16,16,30007,annealing,local,17442,5.549764442626044,4.102018233923362,True,0.0010480829514563084,960,0.5915942984038423,0.10862147269839584,,0.0010480829514563084,0.28375951286818335,0.00011384431369726553,False,-0.2838733571818806,measured_local
hardness,placement,16,16,30007,mean_field,local,4386,5.357279289316374,4.102018233923362,True,0.11068887496367097,112,0.5915942984038423,0.10862147269839584,,0.11068887496367097,0.2460322558329507,0.012023188609882537,False,-0.25805544444283324,measured_local
hardness,placement,16,16,30007,qaoa,optimistic,4370,5.403282055373746,4.102018233923362,True,0.3232994170393795,125,0.5915942984038423,0.10862147269839584,0.0002560595499727552,1.6025000000000003,0.25504883788894966,0.17406590999917937,True,-2.429114747888129,modeled_qpu
hardness,placement,16,16,30007,qaoa,nominal,4370,5.403282055373746,4.102018233923362,True,0.3232994170393795,125,0.5915942984038423,0.10862147269839584,0.0002560595499727552,10.025,0.25504883788894966,1.0889302638014182,True,-3.343979101690368,modeled_qpu
hardness,placement,16,16,30007,qaoa,stressed,4370,5.403282055373746,4.102018233923362,True,0.3232994170393795,125,0.5915942984038423,0.10862147269839584,0.0002560595499727552,45.6,0.25504883788894966,4.95313915504685,True,-7.2081879929358,modeled_qpu
hardness,placement,16,16,30008,exact,local,4369,1.404990037701564,1.404990037701564,True,5.891697946935892e-05,65536,0.3651387748211972,0.04854237069369769,,5.891697946935892e-05,0.0,2.859969857554597e-06,False,-2.859969857554597e-06,measured_local
hardness,placement,16,16,30008,local_search,local,4369,1.404990037701564,1.404990037701564,True,0.00020304101053625345,1984,0.3651387748211972,0.04854237069369769,,0.00020304101053625345,0.0,9.856091999473794e-06,False,-9.856091999473794e-06,measured_local
hardness,placement,16,16,30008,annealing,local,4484,4.268296079465157,1.404990037701564,True,0.0011349580017849803,960,0.3651387748211972,0.04854237069369769,,0.0011349580017849803,1.190568774455315,5.509355204442492e-05,False,-1.1906238680073595,measured_local
hardness,placement,16,16,30008,mean_field,local,4369,1.404990037701564,1.404990037701564,True,0.08804487506859004,88,0.3651387748211972,0.04854237069369769,,0.08804487506859004,0.0,0.0042739069632598,False,-0.0042739069632598,measured_local
hardness,placement,16,16,30008,qaoa,optimistic,8465,3.295063629506201,1.404990037701564,True,0.31242291594389826,123,0.3651387748211972,0.04854237069369769,0.00016508686629476053,1.57702,0.7858966408072815,0.07655228943137514,True,-2.8624489302386564,modeled_qpu
hardness,placement,16,16,30008,qaoa,nominal,8465,3.295063629506201,1.404990037701564,True,0.31242291594389826,123,0.3651387748211972,0.04854237069369769,0.00016508686629476053,9.8726,0.7858966408072815,0.47923940891059985,True,-3.2651360497178814,modeled_qpu
hardness,placement,16,16,30008,qaoa,stressed,8465,3.295063629506201,1.404990037701564,True,0.31242291594389826,123,0.3651387748211972,0.04854237069369769,0.00016508686629476053,44.9504,0.7858966408072815,2.181998979629989,True,-4.96789562043727,modeled_qpu
hardness,placement,16,16,30009,exact,local,4369,2.2228116419486907,2.2228116419486907,True,5.9709069319069386e-05,65536,0.43440643014383723,0.03841159647850887,,5.9709069319069386e-05,0.0,2.2935206767914076e-06,False,-2.2935206767914076e-06,measured_local
hardness,placement,16,16,30009,local_search,local,17425,3.9399752351094754,2.2228116419486907,True,0.0002126250183209777,2064,0.43440643014383723,0.03841159647850887,,0.0002126250183209777,0.5328153748763587,8.16726640498095e-06,False,-0.5328235421427636,measured_local
hardness,placement,16,16,30009,annealing,local,33860,4.389006017094111,2.2228116419486907,True,0.001044958014972508,960,0.43440643014383723,0.03841159647850887,,0.001044958014972508,0.6721442689823532,4.013850560810761e-05,False,-0.6721844074879614,measured_local
hardness,placement,16,16,30009,mean_field,local,4372,4.022478854180399,2.2228116419486907,True,0.09410041593946517,93,0.43440643014383723,0.03841159647850887,,0.09410041593946517,0.5584152634944342,0.00361454720552658,False,-0.5620298106999607,measured_local
hardness,placement,16,16,30009,qaoa,optimistic,8465,4.497537522342494,2.2228116419486907,True,0.3398302079876885,125,0.43440643014383723,0.03841159647850887,0.00042161087075326306,1.6025000000000003,0.7058203001334505,0.06155458335681047,True,-2.767374883490261,modeled_qpu
hardness,placement,16,16,30009,qaoa,nominal,8465,4.497537522342494,2.2228116419486907,True,0.3398302079876885,125,0.43440643014383723,0.03841159647850887,0.00042161087075326306,10.025,0.7058203001334505,0.3850762546970514,True,-3.090896554830502,modeled_qpu
hardness,placement,16,16,30009,qaoa,stressed,8465,4.497537522342494,2.2228116419486907,True,0.3398302079876885,125,0.43440643014383723,0.03841159647850887,0.00042161087075326306,45.6,0.7058203001334505,1.7515687994200047,True,-4.457389099553455,modeled_qpu
hardness,routing,14,14,30000,exact,local,258,3.630188751209454,3.630188751209454,True,2.3541972041130066e-05,16384,0.448434351151216,0.073251089641404,,2.3541972041130066e-05,0.0,1.7244751043202452e-06,False,-1.7244751043202452e-06,measured_local
hardness,routing,14,14,30000,local_search,local,258,3.630188751209454,3.630188751209454,True,0.00023337500169873238,2030,0.448434351151216,0.073251089641404,,0.00023337500169873238,0.0,1.7094973169496657e-05,False,-1.7094973169496657e-05,measured_local
hardness,routing,14,14,30000,annealing,local,2050,3.847794556431399,3.630188751209454,True,0.0010507910046726465,960,0.448434351151216,0.073251089641404,,0.0010507910046726465,0.04699717806646738,7.6971586077657e-05,False,-0.047074149652545035,measured_local
hardness,routing,14,14,30000,mean_field,local,258,3.630188751209454,3.630188751209454,True,0.038510208018124104,140,0.448434351151216,0.073251089641404,,0.038510208018124104,0.0,0.002820914699644724,False,-0.002820914699644724,measured_local
hardness,routing,14,14,30000,qaoa,optimistic,258,3.630188751209454,3.630188751209454,True,0.08982816606294364,126,0.448434351151216,0.073251089641404,0.01077481979095676,1.6152400000000002,0.0,0.11831809003238142,True,-2.1183180900323815,modeled_qpu
hardness,routing,14,14,30000,qaoa,nominal,258,3.630188751209454,3.630188751209454,True,0.08982816606294364,126,0.448434351151216,0.073251089641404,0.01077481979095676,10.1012,0.0,0.7399239066857501,True,-2.73992390668575,modeled_qpu
hardness,routing,14,14,30000,qaoa,stressed,258,3.630188751209454,3.630188751209454,True,0.08982816606294364,126,0.448434351151216,0.073251089641404,0.01077481979095676,45.924800000000005,0.0,3.364041641563551,True,-5.364041641563551,modeled_qpu
hardness,routing,14,14,30001,exact,local,130,5.314713712547138,5.314713712547138,True,2.1792016923427582e-05,16384,0.8907943907469734,0.12786939267404887,,2.1792016923427582e-05,0.0,2.7865319691412797e-06,False,-2.7865319691412797e-06,measured_local
hardness,routing,14,14,30001,local_search,local,130,5.314713712547138,5.314713712547138,True,0.00024404202122241259,1848,0.8907943907469734,0.12786939267404887,,0.00024404202122241259,0.0,3.120550504065724e-05,False,-3.120550504065724e-05,measured_local
hardness,routing,14,14,30001,annealing,local,513,6.254399069773368,5.314713712547138,True,0.001112000085413456,960,0.8907943907469734,0.12786939267404887,,0.001112000085413456,0.1488088613358836,0.00014219077557530907,False,-0.14895105211145893,measured_local
hardness,routing,14,14,30001,mean_field,local,130,5.314713712547138,5.314713712547138,True,0.034772457904182374,127,0.8907943907469734,0.12786939267404887,,0.034772457904182374,0.0,0.0044463330739917305,False,-0.0044463330739917305,measured_local
hardness,routing,14,14,30001,qaoa,optimistic,130,5.314713712547138,5.314713712547138,True,0.0944885000353679,126,0.8907943907469734,0.12786939267404887,0.004426457617260722,1.6152400000000002,0.0,0.20653975782283074,True,-2.2065397578228305,modeled_qpu
hardness,routing,14,14,30001,qaoa,nominal,130,5.314713712547138,5.314713712547138,True,0.0944885000353679,126,0.8907943907469734,0.12786939267404887,0.004426457617260722,10.1012,0.0,1.2916343092791025,True,-3.2916343092791025,modeled_qpu
hardness,routing,14,14,30001,qaoa,stressed,130,5.314713712547138,5.314713712547138,True,0.0944885000353679,126,0.8907943907469734,0.12786939267404887,0.004426457617260722,45.924800000000005,0.0,5.87237628467716,True,-7.87237628467716,modeled_qpu
hardness,routing,14,14,30002,exact,local,136,3.7986054777929743,3.7986054777929743,True,2.362497616559267e-05,16384,0.7689946500463907,0.1276068553460836,,2.362497616559267e-05,0.0,3.0147089161174566e-06,False,-3.0147089161174566e-06,measured_local
hardness,routing,14,14,30002,local_search,local,136,3.7986054777929743,3.7986054777929743,True,0.00022412498947232962,1932,0.7689946500463907,0.1276068553460836,,0.00022412498947232962,0.0,2.8599885111038074e-05,False,-2.8599885111038074e-05,measured_local
hardness,routing,14,14,30002,annealing,local,136,3.7986054777929743,3.7986054777929743,True,0.001026166952215135,960,0.7689946500463907,0.1276068553460836,,0.001026166952215135,0.0,0.00013094593783224824,False,-0.00013094593783224824,measured_local
hardness,routing,14,14,30002,mean_field,local,1032,3.8685922418840164,3.7986054777929743,True,0.03465137502644211,127,0.7689946500463907,0.1276068553460836,,0.03465137502644211,0.014584813111835807,0.004421753000542092,False,-0.019006566112377898,measured_local
hardness,routing,14,14,30002,qaoa,optimistic,136,3.7986054777929743,3.7986054777929743,True,0.08585349994245917,125,0.7689946500463907,0.1276068553460836,0.004726754383734542,1.6025000000000003,0.0,0.204489985692099,True,-2.204489985692099,modeled_qpu
hardness,routing,14,14,30002,qaoa,nominal,136,3.7986054777929743,3.7986054777929743,True,0.08585349994245917,125,0.7689946500463907,0.1276068553460836,0.004726754383734542,10.025,0.0,1.2792587248444882,True,-3.279258724844488,modeled_qpu
hardness,routing,14,14,30002,qaoa,stressed,136,3.7986054777929743,3.7986054777929743,True,0.08585349994245917,125,0.7689946500463907,0.1276068553460836,0.004726754383734542,45.6,0.0,5.818872603781412,True,-7.818872603781412,modeled_qpu
hardness,routing,14,14,30003,exact,local,4112,2.904363873413099,2.904363873413099,True,2.8665992431342602e-05,16384,0.26606782648011684,0.03416697662652685,,2.8665992431342602e-05,0.0,9.794302933778783e-07,False,-9.794302933778783e-07,measured_local
hardness,routing,14,14,30003,local_search,local,4112,2.904363873413099,2.904363873413099,True,0.00029087497387081385,1876,0.26606782648011684,0.03416697662652685,,0.00029087497387081385,0.0,9.938318433485706e-06,False,-9.938318433485706e-06,measured_local
hardness,routing,14,14,30003,annealing,local,4100,3.2236542691205807,2.904363873413099,True,0.0014742499915882945,960,0.26606782648011684,0.03416697662652685,,0.0014742499915882945,0.08177782759483575,5.0370665004254666e-05,False,-0.08182819825984,measured_local
hardness,routing,14,14,30003,mean_field,local,8208,2.986607086640525,2.904363873413099,True,0.032424625009298325,114,0.26606782648011684,0.03416697662652685,,0.032424625009298325,0.02106443351437196,0.0011078514048165938,False,-0.022172284919188552,measured_local
hardness,routing,14,14,30003,qaoa,optimistic,4112,2.904363873413099,2.904363873413099,True,0.08535895799286664,123,0.26606782648011684,0.03416697662652685,0.0040059934339236975,1.57702,0.0,0.05388200547956538,True,-2.0538820054795655,modeled_qpu
hardness,routing,14,14,30003,qaoa,nominal,4112,2.904363873413099,2.904363873413099,True,0.08535895799286664,123,0.26606782648011684,0.03416697662652685,0.0040059934339236975,9.8726,0.0,0.337316893443049,True,-2.337316893443049,modeled_qpu
hardness,routing,14,14,30003,qaoa,stressed,4112,2.904363873413099,2.904363873413099,True,0.08535895799286664,123,0.26606782648011684,0.03416697662652685,0.0040059934339236975,44.9504,0.0,1.5358192661530328,True,-3.535819266153033,modeled_qpu
hardness,routing,14,14,30004,exact,local,8194,3.1238045909410936,3.1238045909410936,True,2.537504769861698e-05,16384,0.6376990983790792,0.08937417385296365,,2.537504769861698e-05,0.0,2.267873924543439e-06,False,-2.267873924543439e-06,measured_local
hardness,routing,14,14,30004,local_search,local,8194,3.1238045909410936,3.1238045909410936,True,0.000264667090959847,1918,0.6376990983790792,0.08937417385296365,,0.000264667090959847,0.0,2.3654402600603508e-05,False,-2.3654402600603508e-05,measured_local
hardness,routing,14,14,30004,annealing,local,8194,3.1238045909410936,3.1238045909410936,True,0.0031228329753503203,960,0.6376990983790792,0.08937417385296365,,0.0031228329753503203,0.0,0.00027910061725272724,False,-0.00027910061725272724,measured_local
hardness,routing,14,14,30004,mean_field,local,8194,3.1238045909410936,3.1238045909410936,True,0.02393791696522385,88,0.6376990983790792,0.08937417385296365,,0.02393791696522385,0.0,0.0021394315525277243,False,-0.0021394315525277243,measured_local
hardness,routing,14,14,30004,qaoa,optimistic,8194,3.1238045909410936,3.1238045909410936,True,0.08095916593447328,122,0.6376990983790792,0.08937417385296365,0.006982844872875161,1.5642800000000001,0.0,0.13980623267471398,True,-2.139806232674714,modeled_qpu
hardness,routing,14,14,30004,qaoa,nominal,8194,3.1238045909410936,3.1238045909410936,True,0.08095916593447328,122,0.6376990983790792,0.08937417385296365,0.006982844872875161,9.7964,0.0,0.8755451567331731,True,-2.875545156733173,modeled_qpu
hardness,routing,14,14,30004,qaoa,stressed,8194,3.1238045909410936,3.1238045909410936,True,0.08095916593447328,122,0.6376990983790792,0.08937417385296365,0.006982844872875161,44.625600000000006,0.0,3.988376132692815,True,-5.9883761326928155,modeled_qpu
hardness,routing,14,14,30005,exact,local,4104,3.0934972451016884,3.0934972451016884,True,1.8749968148767948e-05,16384,0.6293150884133757,0.08128310099152752,,1.8749968148767948e-05,0.0,1.5240555546242295e-06,False,-1.5240555546242295e-06,measured_local
hardness,routing,14,14,30005,local_search,local,4104,3.0934972451016884,3.0934972451016884,True,0.00022958300542086363,2128,0.6293150884133757,0.08128310099152752,,0.00022958300542086363,0.0,1.8661218615562468e-05,False,-1.8661218615562468e-05,measured_local
hardness,routing,14,14,30005,annealing,local,4098,3.789674398817347,3.0934972451016884,True,0.0010577080538496375,960,0.6293150884133757,0.08128310099152752,,0.0010577080538496375,0.17006904170967982,8.597379056061212e-05,False,-0.17015501550024043,measured_local
hardness,routing,14,14,30005,mean_field,local,2056,4.016527191204192,3.0934972451016884,True,0.027828000020235777,105,0.6293150884133757,0.08128310099152752,,0.027828000020235777,0.2254868858668486,0.002261946136037055,False,-0.22774883200288565,measured_local
hardness,routing,14,14,30005,qaoa,optimistic,4104,3.0934972451016884,3.0934972451016884,True,0.08243058295920491,125,0.6293150884133757,0.08128310099152752,0.004754529631984372,1.6025000000000003,0.0,0.13025616933892287,True,-2.130256169338923,modeled_qpu
hardness,routing,14,14,30005,qaoa,nominal,4104,3.0934972451016884,3.0934972451016884,True,0.08243058295920491,125,0.6293150884133757,0.08128310099152752,0.004754529631984372,10.025,0.0,0.8148630874400634,True,-2.8148630874400635,modeled_qpu
hardness,routing,14,14,30005,qaoa,stressed,4104,3.0934972451016884,3.0934972451016884,True,0.08243058295920491,125,0.6293150884133757,0.08128310099152752,0.004754529631984372,45.6,0.0,3.706509405213655,True,-5.706509405213655,modeled_qpu
hardness,routing,14,14,30006,exact,local,2049,2.5908152365117223,2.5908152365117223,True,2.0709005184471607e-05,16384,0.5726491642682142,0.09737310769074933,,2.0709005184471607e-05,0.0,2.01650019199584e-06,False,-2.01650019199584e-06,measured_local
hardness,routing,14,14,30006,local_search,local,2049,2.5908152365117223,2.5908152365117223,True,0.00024149997625499964,2212,0.5726491642682142,0.09737310769074933,,0.00024149997625499964,0.0,2.3515603195191486e-05,False,-2.3515603195191486e-05,measured_local
hardness,routing,14,14,30006,annealing,local,4098,4.115571152216415,2.5908152365117223,True,0.001131917000748217,960,0.5726491642682142,0.09737310769074933,,0.001131917000748217,0.42462666978819774,0.00011021827601084614,False,-0.42473688806420856,measured_local
hardness,routing,14,14,30006,mean_field,local,2049,2.5908152365117223,2.5908152365117223,True,0.027642874978482723,104,0.5726491642682142,0.09737310769074933,,0.027642874978482723,0.0,0.0026916726421617183,False,-0.0026916726421617183,measured_local
hardness,routing,14,14,30006,qaoa,optimistic,2049,2.5908152365117223,2.5908152365117223,True,0.07783070800360292,121,0.5726491642682142,0.09737310769074933,0.00960175799477451,1.5515400000000001,0.0,0.15107827150650524,True,-2.1510782715065053,modeled_qpu
hardness,routing,14,14,30006,qaoa,nominal,2049,2.5908152365117223,2.5908152365117223,True,0.07783070800360292,121,0.5726491642682142,0.09737310769074933,0.00960175799477451,9.7202,0.0,0.9464860813756217,True,-2.946486081375622,modeled_qpu
hardness,routing,14,14,30006,qaoa,stressed,2049,2.5908152365117223,2.5908152365117223,True,0.07783070800360292,121,0.5726491642682142,0.09737310769074933,0.00960175799477451,44.3008,0.0,4.3137065691863485,True,-6.3137065691863485,modeled_qpu
hardness,routing,14,14,30007,exact,local,144,4.249826755190509,4.249826755190509,True,2.091703936457634e-05,16384,0.28804953604872424,0.10124565293703927,,2.091703936457634e-05,0.0,2.1177593079762844e-06,False,-2.1177593079762844e-06,measured_local
hardness,routing,14,14,30007,local_search,local,144,4.249826755190509,4.249826755190509,True,0.00024075002875179052,2184,0.28804953604872424,0.10124565293703927,,0.00024075002875179052,0.0,2.437489385558601e-05,False,-2.437489385558601e-05,measured_local
hardness,routing,14,14,30007,annealing,local,130,4.376808956798104,4.249826755190509,True,0.0010237080277875066,960,0.28804953604872424,0.10124565293703927,,0.0010237080277875066,0.024187884196759067,0.00010364598769023484,False,-0.0242915301844493,measured_local
hardness,routing,14,14,30007,mean_field,local,192,5.464667782860991,4.249826755190509,True,0.024032916990108788,90,0.28804953604872424,0.10124565293703927,,0.024032916990108788,0.23140592715166594,0.002433228372645229,False,-0.23383915552431117,measured_local
hardness,routing,14,14,30007,qaoa,optimistic,144,4.249826755190509,4.249826755190509,True,0.07843554089777172,120,0.28804953604872424,0.10124565293703927,0.011340177785524685,1.5388000000000002,0.0,0.15579681073951604,True,-2.155796810739516,modeled_qpu
hardness,routing,14,14,30007,qaoa,nominal,144,4.249826755190509,4.249826755190509,True,0.07843554089777172,120,0.28804953604872424,0.10124565293703927,0.011340177785524685,9.644,0.0,0.9764130769248067,True,-2.976413076924807,modeled_qpu
hardness,routing,14,14,30007,qaoa,stressed,144,4.249826755190509,4.249826755190509,True,0.07843554089777172,120,0.28804953604872424,0.10124565293703927,0.011340177785524685,43.976000000000006,0.0,4.45237883355924,True,-6.45237883355924,modeled_qpu
hardness,routing,14,14,30008,exact,local,260,3.497913563157322,3.497913563157322,True,2.0875013433396816e-05,16384,0.2500558306522239,0.06371528833570153,,2.0875013433396816e-05,0.0,1.330057499920521e-06,False,-1.330057499920521e-06,measured_local
hardness,routing,14,14,30008,local_search,local,260,3.497913563157322,3.497913563157322,True,0.00023737503215670586,2240,0.2500558306522239,0.06371528833570153,,0.00023737503215670586,0.0,1.5124418617560937e-05,False,-1.5124418617560937e-05,measured_local
hardness,routing,14,14,30008,annealing,local,257,4.5510128089609125,3.497913563157322,True,0.001036292058415711,960,0.2500558306522239,0.06371528833570153,,0.001036292058415711,0.23413060989646156,6.602764730195468e-05,False,-0.23419663754376352,measured_local
hardness,routing,14,14,30008,mean_field,local,260,3.497913563157322,3.497913563157322,True,0.03205254196655005,121,0.2500558306522239,0.06371528833570153,,0.03205254196655005,0.0,0.0020422369532909104,False,-0.0020422369532909104,measured_local
hardness,routing,14,14,30008,qaoa,optimistic,260,3.497913563157322,3.497913563157322,True,0.08187191595789045,123,0.2500558306522239,0.06371528833570153,0.004849772670361173,1.57702,0.0,0.10048028401116803,True,-2.100480284011168,modeled_qpu
hardness,routing,14,14,30008,qaoa,nominal,260,3.497913563157322,3.497913563157322,True,0.08187191595789045,123,0.2500558306522239,0.06371528833570153,0.004849772670361173,9.8726,0.0,0.6290355556230469,True,-2.629035555623047,modeled_qpu
hardness,routing,14,14,30008,qaoa,stressed,260,3.497913563157322,3.497913563157322,True,0.08187191595789045,123,0.2500558306522239,0.06371528833570153,0.004849772670361173,44.9504,0.0,2.864027696805118,True,-4.864027696805119,modeled_qpu
hardness,routing,14,14,30009,exact,local,4097,3.4269389438110025,3.4269389438110025,True,1.983309630304575e-05,16384,0.7940808600128395,0.11883017388196433,,1.983309630304575e-05,0.0,2.3567702823086703e-06,False,-2.3567702823086703e-06,measured_local
hardness,routing,14,14,30009,local_search,local,4097,3.4269389438110025,3.4269389438110025,True,0.0002446250291541219,2212,0.7940808600128395,0.11883017388196433,,0.0002446250291541219,0.0,2.9068834750264896e-05,False,-2.9068834750264896e-05,measured_local
