task,size_label,n_vars,seed,algorithm,profile,shots,cost,optimum,feasible,runtime_s,evals,deadline_s,volatility,success_prob,gamma,beta,delay_s,gap,staleness_loss,deadline_miss,utility,timing_evidence
placement,12,12,18,qaoa_transfer,optimistic,256,3.562552325052674,1.7787195357227839,True,0.00017266697250306606,1,0.5608670596277712,0.026964120213389467,0.0006705334521733873,3.2094728324754387,2.6663114547396143,0.01506,0.6419621578922285,0.00040607965041364536,False,-0.6423682375426422,modeled_qpu
placement,12,12,18,qaoa_transfer,nominal,256,3.562552325052674,1.7787195357227839,True,0.00017266697250306606,1,0.5608670596277712,0.026964120213389467,0.0006705334521733873,3.2094728324754387,2.6663114547396143,0.5378000000000001,0.6419621578922285,0.014501303850760856,False,-0.6564634617429894,modeled_qpu
placement,12,12,18,qaoa_transfer,stressed,256,3.562552325052674,1.7787195357227839,True,0.00017266697250306606,1,0.5608670596277712,0.026964120213389467,0.0006705334521733873,3.2094728324754387,2.6663114547396143,5.1712,0.6419621578922285,0.1394368584474796,True,-2.781399016339708,modeled_qpu
placement,12,12,18,qaoa_transfer,optimistic,1024,3.512762351231146,1.7787195357227839,True,0.00017266697250306606,1,0.5608670596277712,0.026964120213389467,0.0006705334521733873,3.2094728324754387,2.6663114547396143,0.022740000000000003,0.6240438422142928,0.0006131640936524765,False,-0.6246570063079453,modeled_qpu
placement,12,12,18,qaoa_transfer,nominal,1024,3.512762351231146,1.7787195357227839,True,0.00017266697250306606,1,0.5608670596277712,0.026964120213389467,0.0006705334521733873,3.2094728324754387,2.6663114547396143,0.5762,0.6240438422142928,0.015536726066955012,True,-2.639580568281248,modeled_qpu
placement,12,12,18,qaoa_transfer,stressed,1024,3.512762351231146,1.7787195357227839,True,0.00017266697250306606,1,0.5608670596277712,0.026964120213389467,0.0006705334521733873,3.2094728324754387,2.6663114547396143,5.3248,0.6240438422142928,0.14357854731225622,True,-2.767622389526549,modeled_qpu
placement,12,12,19,qaoa_transfer,optimistic,16,20.53061717889102,2.469795030984167,False,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,0.012660000000000001,5.205155343940911,0.0006240935560893253,False,-10.205779437497,modeled_qpu
placement,12,12,19,qaoa_transfer,nominal,16,20.53061717889102,2.469795030984167,False,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,0.5258,5.205155343940911,0.02592009413837024,False,-10.231075438079282,modeled_qpu
placement,12,12,19,qaoa_transfer,stressed,16,20.53061717889102,2.469795030984167,False,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,5.1232,5.205155343940911,0.2525557746095443,True,-12.457711118550455,modeled_qpu
placement,12,12,19,qaoa_transfer,optimistic,64,19.412803404641032,2.469795030984167,False,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,0.01314,4.882999780206377,0.0006477558710121432,False,-9.883647536077389,modeled_qpu
placement,12,12,19,qaoa_transfer,nominal,64,19.412803404641032,2.469795030984167,False,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,0.5282,4.882999780206377,0.02603840571298433,False,-9.90903818591936,modeled_qpu
placement,12,12,19,qaoa_transfer,stressed,64,19.412803404641032,2.469795030984167,False,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,5.1328,4.882999780206377,0.25302902090800067,True,-12.136028801114376,modeled_qpu
placement,12,12,19,qaoa_transfer,optimistic,256,3.3228287281676776,2.469795030984167,True,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,0.01506,0.2458455584742587,0.0007424051307034153,False,-0.24658796360496213,modeled_qpu
placement,12,12,19,qaoa_transfer,nominal,256,3.3228287281676776,2.469795030984167,True,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,0.5378000000000001,0.2458455584742587,0.026511652011440692,False,-0.2723572104856994,modeled_qpu
placement,12,12,19,qaoa_transfer,stressed,256,3.3228287281676776,2.469795030984167,True,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,5.1712,0.2458455584742587,0.2549220061018261,True,-2.5007675645760847,modeled_qpu
placement,12,12,19,qaoa_transfer,optimistic,1024,3.8887264791808813,2.469795030984167,True,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,0.022740000000000003,0.40893811753319925,0.0011210021694685037,False,-0.41005911970266773,modeled_qpu
placement,12,12,19,qaoa_transfer,nominal,1024,3.8887264791808813,2.469795030984167,True,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,0.5762,0.40893811753319925,0.02840463720526613,False,-0.4373427547384654,modeled_qpu
placement,12,12,19,qaoa_transfer,stressed,1024,3.8887264791808813,2.469795030984167,True,0.00016904203221201897,1,0.690819385580416,0.04929648942253754,0.0006184615014540818,3.2094728324754387,2.6663114547396143,5.3248,0.40893811753319925,0.26249394687712785,True,-2.671432064410327,modeled_qpu
placement,12,12,20,qaoa_transfer,optimistic,16,4.081178880877679,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,0.012660000000000001,0.5203485875424235,0.0005246135911932576,False,-0.5208732011336168,modeled_qpu
placement,12,12,20,qaoa_transfer,nominal,16,4.081178880877679,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,0.5258,0.5203485875424235,0.02178845389015915,False,-0.5421370414325827,modeled_qpu
placement,12,12,20,qaoa_transfer,stressed,16,4.081178880877679,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,5.1232,0.5203485875424235,0.2122986058768797,True,-2.7326471934193033,modeled_qpu
placement,12,12,20,qaoa_transfer,optimistic,64,2.886459428694768,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,0.01314,0.16287445128017114,0.0005445041538925281,False,-0.16341895543406368,modeled_qpu
placement,12,12,20,qaoa_transfer,nominal,64,2.886459428694768,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,0.5282,0.16287445128017114,0.021887906703655504,False,-0.18476235798382665,modeled_qpu
placement,12,12,20,qaoa_transfer,stressed,64,2.886459428694768,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,5.1328,0.16287445128017114,0.21269641713086512,True,-2.375570868411036,modeled_qpu
placement,12,12,20,qaoa_transfer,optimistic,256,2.515875452110345,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,0.01506,0.05199135927049516,0.0006240664046896098,False,-0.05261542567518477,modeled_qpu
placement,12,12,20,qaoa_transfer,nominal,256,2.515875452110345,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,0.5378000000000001,0.05199135927049516,0.022285717957640915,False,-0.07427707722813608,modeled_qpu
placement,12,12,20,qaoa_transfer,stressed,256,2.515875452110345,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,5.1712,0.05199135927049516,0.21428766214680675,True,-2.266279021417302,modeled_qpu
placement,12,12,20,qaoa_transfer,optimistic,1024,2.342114382525379,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,0.022740000000000003,0.0,0.0009423154078779367,False,-0.0009423154078779367,modeled_qpu
placement,12,12,20,qaoa_transfer,nominal,1024,2.342114382525379,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,0.5762,0.0,0.023876962973582546,True,-2.0238769629735827,modeled_qpu
placement,12,12,20,qaoa_transfer,stressed,1024,2.342114382525379,2.342114382525379,True,0.0001754160039126873,1,0.5630564926912408,0.04143867229014673,0.0007681902594594034,3.2094728324754387,2.6663114547396143,5.3248,0.0,0.2206526422105733,True,-2.2206526422105735,modeled_qpu
placement,12,12,21,qaoa_transfer,optimistic,16,21.4125684755234,2.4071936657738116,False,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,0.012660000000000001,5.578014246933996,0.0008640860843946128,False,-10.578878333018391,modeled_qpu
placement,12,12,21,qaoa_transfer,nominal,16,21.4125684755234,2.4071936657738116,False,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,0.5258,5.578014246933996,0.0358875563329137,True,-12.61390180326691,modeled_qpu
placement,12,12,21,qaoa_transfer,stressed,16,21.4125684755234,2.4071936657738116,False,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,5.1232,5.578014246933996,0.3496750258744455,True,-12.927689272808442,modeled_qpu
placement,12,12,21,qaoa_transfer,optimistic,64,5.377918587401936,2.4071936657738116,True,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,0.01314,0.8718978763872056,0.0008968476420967782,False,-0.8727947240293024,modeled_qpu
placement,12,12,21,qaoa_transfer,nominal,64,5.377918587401936,2.4071936657738116,True,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,0.5282,0.8718978763872056,0.03605136412142452,True,-2.9079492405086302,modeled_qpu
placement,12,12,21,qaoa_transfer,stressed,64,5.377918587401936,2.4071936657738116,True,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,5.1328,0.8718978763872056,0.35033025702848875,True,-3.2222281334156944,modeled_qpu
placement,12,12,21,qaoa_transfer,optimistic,256,4.21651789140488,2.4071936657738116,True,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,0.01506,0.5310306378549078,0.0010278938729054398,False,-0.5320585317278133,modeled_qpu
placement,12,12,21,qaoa_transfer,nominal,256,4.21651789140488,2.4071936657738116,True,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,0.5378000000000001,0.5310306378549078,0.03670659527546783,True,-2.5677372331303756,modeled_qpu
placement,12,12,21,qaoa_transfer,stressed,256,4.21651789140488,2.4071936657738116,True,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,5.1712,0.5310306378549078,0.352951181644662,True,-2.88398181949957,modeled_qpu
placement,12,12,21,qaoa_transfer,optimistic,1024,2.4071936657738116,2.4071936657738116,True,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,0.022740000000000003,0.0,0.0015520787961400865,False,-0.0015520787961400865,modeled_qpu
placement,12,12,21,qaoa_transfer,nominal,1024,2.4071936657738116,2.4071936657738116,True,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,0.5762,0.0,0.039327519891641065,True,-2.039327519891641,modeled_qpu
placement,12,12,21,qaoa_transfer,stressed,1024,2.4071936657738116,2.4071936657738116,True,0.00017066695727407932,1,0.3351959618821833,0.06825324521284461,0.0007416814546203877,3.2094728324754387,2.6663114547396143,5.3248,0.0,0.36343488010935493,True,-2.363434880109355,modeled_qpu
placement,12,12,22,qaoa_transfer,optimistic,16,23.577067452759227,1.3130171552591334,False,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,0.012660000000000001,9.625544820053786,0.001121477264418971,False,-14.626666297318206,modeled_qpu
placement,12,12,22,qaoa_transfer,nominal,16,23.577067452759227,1.3130171552591334,False,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,0.5258,9.625544820053786,0.04657762603724288,True,-16.67212244609103,modeled_qpu
placement,12,12,22,qaoa_transfer,stressed,16,23.577067452759227,1.3130171552591334,False,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,5.1232,9.625544820053786,0.45383509645112724,True,-17.079379916504912,modeled_qpu
placement,12,12,22,qaoa_transfer,optimistic,64,4.891608399319797,1.3130171552591334,True,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,0.01314,1.547152919261312,0.001163997729420638,False,-1.5483169169907327,modeled_qpu
placement,12,12,22,qaoa_transfer,nominal,64,4.891608399319797,1.3130171552591334,True,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,0.5282,1.547152919261312,0.04679022836225121,True,-3.5939431476235635,modeled_qpu
placement,12,12,22,qaoa_transfer,stressed,64,4.891608399319797,1.3130171552591334,True,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,5.1328,1.547152919261312,0.45468550575116057,True,-4.0018384250124726,modeled_qpu
placement,12,12,22,qaoa_transfer,optimistic,256,3.053106561203549,1.3130171552591334,True,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,0.01506,0.7523028534345085,0.0013340795894273064,False,-0.7536369330239359,modeled_qpu
placement,12,12,22,qaoa_transfer,nominal,256,3.053106561203549,1.3130171552591334,True,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,0.5378000000000001,0.7523028534345085,0.04764063766228456,True,-2.7999434910967933,modeled_qpu
placement,12,12,22,qaoa_transfer,stressed,256,3.053106561203549,1.3130171552591334,True,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,5.1712,0.7523028534345085,0.45808714295129394,True,-3.2103899963858025,modeled_qpu
placement,12,12,22,qaoa_transfer,optimistic,1024,3.0230906937488813,1.3130171552591334,True,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,0.022740000000000003,0.739325920952006,0.002014407029453981,False,-0.74134032798146,modeled_qpu
placement,12,12,22,qaoa_transfer,nominal,1024,3.0230906937488813,1.3130171552591334,True,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,0.5762,0.739325920952006,0.051042274862417934,True,-2.790368195814424,modeled_qpu
placement,12,12,22,qaoa_transfer,stressed,1024,3.0230906937488813,1.3130171552591334,True,0.00017195905093103647,1,0.3806928722579743,0.08858430208680654,0.0005505941336922434,3.2094728324754387,2.6663114547396143,5.3248,0.739325920952006,0.4716936917518274,True,-3.2110196127038333,modeled_qpu
placement,12,12,23,qaoa_transfer,optimistic,16,35.33095771990746,2.529555448250109,False,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,0.012660000000000001,9.293352308126993,0.0002612058907560792,False,-14.29361351401775,modeled_qpu
placement,12,12,23,qaoa_transfer,nominal,16,35.33095771990746,2.529555448250109,False,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,0.5258,9.293352308126993,0.010848503740880448,True,-16.304200811867872,modeled_qpu
placement,12,12,23,qaoa_transfer,stressed,16,35.33095771990746,2.529555448250109,False,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,5.1232,9.293352308126993,0.10570379301118049,True,-16.39905610113817,modeled_qpu
placement,12,12,23,qaoa_transfer,optimistic,64,4.360240687055637,2.529555448250109,True,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,0.01314,0.5186730356405507,0.0002711094316378263,False,-0.5189441450721884,modeled_qpu
placement,12,12,23,qaoa_transfer,nominal,64,4.360240687055637,2.529555448250109,True,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,0.5282,0.5186730356405507,0.010898021445289181,True,-2.52957105708584,modeled_qpu
placement,12,12,23,qaoa_transfer,stressed,64,4.360240687055637,2.529555448250109,True,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,5.1328,0.5186730356405507,0.10590186382881543,True,-2.624574899469366,modeled_qpu
placement,12,12,23,qaoa_transfer,optimistic,256,4.360240687055637,2.529555448250109,True,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,0.01506,0.5186730356405507,0.0003107235951648146,False,-0.5189837592357155,modeled_qpu
placement,12,12,23,qaoa_transfer,nominal,256,4.360240687055637,2.529555448250109,True,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,0.5378000000000001,0.5186730356405507,0.011096092262924125,True,-2.529769127903475,modeled_qpu
placement,12,12,23,qaoa_transfer,stressed,256,4.360240687055637,2.529555448250109,True,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,5.1712,0.5186730356405507,0.1066941470993552,True,-2.6253671827399057,modeled_qpu
placement,12,12,23,qaoa_transfer,optimistic,1024,2.529555448250109,2.529555448250109,True,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,0.022740000000000003,0.0,0.00046918024927276793,False,-0.00046918024927276793,modeled_qpu
placement,12,12,23,qaoa_transfer,nominal,1024,2.529555448250109,2.529555448250109,True,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,0.5762,0.0,0.01188837553346389,True,-2.011888375533464,modeled_qpu
placement,12,12,23,qaoa_transfer,stressed,1024,2.529555448250109,2.529555448250109,True,0.0001733340322971344,1,0.4047431039080257,0.020632376836973082,0.0007113300368747344,3.2094728324754387,2.6663114547396143,5.3248,0.0,0.10986328018151426,True,-2.1098632801815143,modeled_qpu
placement,12,12,24,qaoa_transfer,optimistic,16,5.662881134785289,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,0.012660000000000001,0.5885708908443462,0.0012759127639721689,False,-0.5898468036083184,modeled_qpu
placement,12,12,24,qaoa_transfer,nominal,16,5.662881134785289,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,0.5258,0.5885708908443462,0.052991700734325936,True,-2.6415625915786722,modeled_qpu
placement,12,12,24,qaoa_transfer,stressed,16,5.662881134785289,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,5.1232,0.5885708908443462,0.516331459113919,True,-3.104902349958265,modeled_qpu
placement,12,12,24,qaoa_transfer,optimistic,64,3.6454105464664797,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,0.01314,0.10756350306342102,0.0013242886033644785,False,-0.1088877916667855,modeled_qpu
placement,12,12,24,qaoa_transfer,nominal,64,3.6454105464664797,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,0.5282,0.10756350306342102,0.05323357993128748,True,-2.1607970829947085,modeled_qpu
placement,12,12,24,qaoa_transfer,stressed,64,3.6454105464664797,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,5.1328,0.10756350306342102,0.5172989759017652,True,-2.624862478965186,modeled_qpu
placement,12,12,24,qaoa_transfer,optimistic,256,3.1942611268949292,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,0.01506,0.0,0.0015177919609337173,False,-0.0015177919609337173,modeled_qpu
placement,12,12,24,qaoa_transfer,nominal,256,3.1942611268949292,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,0.5378000000000001,0.0,0.05420109671913368,True,-2.0542010967191335,modeled_qpu
placement,12,12,24,qaoa_transfer,stressed,256,3.1942611268949292,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,5.1712,0.0,0.5211690430531499,True,-2.52116904305315,modeled_qpu
placement,12,12,24,qaoa_transfer,optimistic,1024,3.1942611268949292,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,0.022740000000000003,0.0,0.002291805391210673,False,-0.002291805391210673,modeled_qpu
placement,12,12,24,qaoa_transfer,nominal,1024,3.1942611268949292,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,0.5762,0.0,0.05807116387051846,True,-2.0580711638705185,modeled_qpu
placement,12,12,24,qaoa_transfer,stressed,1024,3.1942611268949292,3.1942611268949292,True,0.00017320795450359583,1,0.42996717066719004,0.10078299873397857,0.0006675376601567571,3.2094728324754387,2.6663114547396143,5.3248,0.0,0.5366493116586891,True,-2.5366493116586892,modeled_qpu
placement,12,12,25,qaoa_transfer,optimistic,16,35.34460027837662,2.1531180678185367,False,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,0.012660000000000001,10.526558630746543,0.0015164746178366647,False,-15.52807510536438,modeled_qpu
placement,12,12,25,qaoa_transfer,nominal,16,35.34460027837662,2.1531180678185367,False,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,0.5258,10.526558630746543,0.0629828083774501,False,-15.589541439123993,modeled_qpu
placement,12,12,25,qaoa_transfer,stressed,16,35.34460027837662,2.1531180678185367,False,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,5.1232,10.526558630746543,0.613681102851564,True,-18.140239733598108,modeled_qpu
placement,12,12,25,qaoa_transfer,optimistic,64,5.979857110913432,2.1531180678185367,True,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,0.01314,1.2136364578768848,0.0015739712858115146,False,-1.2152104291626964,modeled_qpu
placement,12,12,25,qaoa_transfer,nominal,64,5.979857110913432,2.1531180678185367,True,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,0.5282,1.2136364578768848,0.06327029171732435,False,-1.2769067495942092,modeled_qpu
placement,12,12,25,qaoa_transfer,stressed,64,5.979857110913432,2.1531180678185367,True,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,5.1328,1.2136364578768848,0.6148310362110609,True,-3.8284674940879455,modeled_qpu
placement,12,12,25,qaoa_transfer,optimistic,256,3.3661221181911793,2.1531180678185367,True,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,0.01506,0.3846998508406161,0.001803957957710914,False,-0.386503808798327,modeled_qpu
placement,12,12,25,qaoa_transfer,nominal,256,3.3661221181911793,2.1531180678185367,True,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,0.5378000000000001,0.3846998508406161,0.06442022507682135,False,-0.4491200759174374,modeled_qpu
placement,12,12,25,qaoa_transfer,stressed,256,3.3661221181911793,2.1531180678185367,True,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,5.1712,0.3846998508406161,0.619430769649049,True,-3.004130620489665,modeled_qpu
placement,12,12,25,qaoa_transfer,optimistic,1024,2.5011339861181208,2.1531180678185367,True,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,0.022740000000000003,0.1103719907768492,0.0027239046453085116,False,-0.11309589542215771,modeled_qpu
placement,12,12,25,qaoa_transfer,nominal,1024,2.5011339861181208,2.1531180678185367,True,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,0.5762,0.1103719907768492,0.06901995851480934,False,-0.17939194929165853,modeled_qpu
placement,12,12,25,qaoa_transfer,stressed,1024,2.5011339861181208,2.1531180678185367,True,0.00017033296171575785,1,0.6343467186538038,0.11978472494760384,0.0006060790432184452,3.2094728324754387,2.6663114547396143,5.3248,0.1103719907768492,0.6378297034010009,True,-2.74820169417785,modeled_qpu
placement,12,12,26,qaoa_transfer,optimistic,16,3.8671510340426156,2.6889742177015155,True,0.000171166961081326,1,0.5876582233963431,0.1078223764703316,0.0005980267060088265,3.2094728324754387,2.6663114547396143,0.012660000000000001,0.31937789391089466,0.0013650312861143983,False,-0.32074292519700903,modeled_qpu
placement,12,12,26,qaoa_transfer,nominal,16,3.8671510340426156,2.6889742177015155,True,0.000171166961081326,1,0.5876582233963431,0.1078223764703316,0.0005980267060088265,3.2094728324754387,2.6663114547396143,0.5258,0.31937789391089466,0.05669300554810036,False,-0.376070899458995,modeled_qpu
placement,12,12,26,qaoa_transfer,stressed,16,3.8671510340426156,2.6889742177015155,True,0.000171166961081326,1,0.5876582233963431,0.1078223764703316,0.0005980267060088265,3.2094728324754387,2.6663114547396143,5.1232,0.31937789391089466,0.5523955991328029,True,-2.8717734930436976,modeled_qpu
placement,12,12,26,qaoa_transfer,optimistic,64,5.883884288348167,2.6889742177015155,True,0.000171166961081326,1,0.5876582233963431,0.1078223764703316,0.0005980267060088265,3.2094728324754387,2.6663114547396143,0.01314,0.8660700460621001,0.0014167860268201574,False,-0.8674868320889203,modeled_qpu
placement,12,12,26,qaoa_transfer,nominal,64,5.883884288348167,2.6889742177015155,True,0.000171166961081326,1,0.5876582233963431,0.1078223764703316,0.0005980267060088265,3.2094728324754387,2.6663114547396143,0.5282,0.8660700460621001,0.056951779251629156,False,-0.9230218253137293,modeled_qpu
placement,12,12,26,qaoa_transfer,stressed,64,5.883884288348167,2.6889742177015155,True,0.000171166961081326,1,0.5876582233963431,0.1078223764703316,0.0005980267060088265,3.2094728324754387,2.6663114547396143,5.1328,0.8660700460621001,0.553430693946918,True,-3.4195007400090183,modeled_qpu
